Year,Scenario,TAZ,car,hh,population,gil0,gil1,gil2,gil3,gil4,gil5,working,industry,other,service,workplace,LenOrig1,superZone,IntExt,schoolage,pensioner,Students
2017,2017,1622,1124.78,1035.26,2810,350,210,130,250,960,910,1375.66,491.3,23.6,183.9,698.8,27.4,16,1,380,910,105.67
2017,2017,1623,1937.34,1750.64,4840,420,630,390,560,1760,1080,2943.72,159.9,51.1,204.3,415.3,25.1,16,1,870,1080,182
2017,2017,1624,252.17,0,630,0,40,330,230,10,0,586.82,685.4,498.2,5010.9,6194.5,20.7,16,1,40,0,23.69
2017,2017,1625,812.56,716.47,2030,270,260,100,270,710,430,1173.64,53.3,5.7,64.5,123.5,18.7,16,1,380,430,76.34
2017,2017,1626,0,0,0,0,0,0,0,0,0,0,13.13,3.4,73.4,89.9,20.6,16,1,0,0,0
2017,2017,1627,0,0,0,0,0,0,0,0,0,0,0,5.1,42.9,48,23.2,16,1,0,0,0
2017,2017,1628,0,0,0,0,0,0,0,0,0,0,0,4.4,35,39.4,23,16,1,0,0,0
2017,2017,1629,0,0,0,0,0,0,0,0,0,0,13.13,3.4,73.4,89.9,22.3,16,1,0,0,0
2017,2017,1630,952.66,1081.82,2380,280,220,120,340,840,590,1366.04,80.2,112.1,426.4,618.7,28.9,16,1,340,590,89.5
2017,2017,1631,441.91,490.67,1104,108,96,54,108,360,378,554.11,55,44.7,2158.6,2258.3,27.1,16,1,144,378,41.51
2017,2017,1632,680.47,755.56,1700,180,150,70,180,630,480,913.9,25.8,17.7,229.9,273.4,25.1,16,1,230,480,63.93
2017,2017,1633,294.6,327.11,736,72,64,36,72,240,252,386.72,8.1,5.1,110.9,124.1,27.6,16,1,112,252,27.68
2017,2017,1634,222.75,254.4,556.5,76.5,69,33,72,211.5,94.5,321.21,27.3,0,114.8,142.1,26.8,16,1,98.33,94.5,20.93
2017,2017,1635,656.45,570.43,1640,276.72,243.38,80.02,160.03,576.78,310.06,898.05,0,0.5,3.9,4.3,30,16,1,390.08,310.06,61.67
2017,2017,1636,656.45,570.43,1640,276.72,243.38,80.02,160.03,576.78,310.06,898.05,13.13,3.4,73.4,89.9,23.7,16,1,390.08,310.06,61.67
2017,2017,1637,0,0,0,0,0,0,0,0,0,0,17.5,4,31.1,52.6,26.8,16,1,0,0,0
2017,2017,1638,0,0,0,0,0,0,0,0,0,0,17.5,4,31.1,52.6,28.8,16,1,0,0,0
2017,2017,1639,456.32,446.09,1140,125,130,85,135,420,250,615.68,42.35,4.3,37.2,83.9,20.4,16,1,130,250,42.87
2017,2017,1640,0,0,0,0,0,0,0,0,0,0,0,0.5,3.9,4.3,17.7,16,1,0,0,0
2017,2017,1641,656.45,570.43,1640,276.72,243.38,80.02,160.03,576.78,310.06,898.05,13.13,3.4,73.4,89.9,16.3,16,1,390.08,310.06,61.67
2017,2017,1701,232.21,0,580.12,96.69,100.02,50.01,76.68,196.71,56.68,359.22,23.97,1.7,16.8,42.4,15.4,17,1,150.03,56.68,21.81
2017,2017,1702,392.27,441,980,100,92.5,72.5,147.5,370,197.5,615.68,3.35,0.9,26.9,31.1,14.9,17,1,142.5,197.5,36.85
2017,2017,1703,596.81,613.94,1491,144,186,120,216,486,339,888.89,256.18,10.7,49.7,316.6,13.9,17,1,249,339,56.07
2017,2017,1704,180.93,207.17,452,46,38,24,58,164,122,253.97,29.1,38,18.2,85.3,14.1,17,1,58,122,17
2017,2017,1705,1008.7,787.5,2520,295,375,185,395,945,325,1683.5,19,9.9,199.6,228.5,13.6,17,1,500,325,94.76
2017,2017,1706,502.35,486.63,1255,195,140,67.5,192.5,422.5,235,723.91,33.6,161.5,222,417.1,14.6,17,1,225,235,47.19
2017,2017,1707,804.56,882.44,2010,235,175,90,280,690,540,1101.49,88.8,32.6,172.9,294.3,16.2,17,1,280,540,75.58
2017,2017,1708,208.14,22533.33,520,54,42,28,92,188,116,317.46,77.3,31.8,58.1,167.2,11.8,17,1,64,116,19.55
2017,2017,1709,0,0,0,0,0,0,0,0,0,0,0,973.1,825.8,1798.9,11.9,17,1,0,0,0
2017,2017,1710,1088.75,1068.57,2720,460,320,130,370,1020,420,1606.54,77.3,31.8,58.1,167.2,11.5,17,1,530,420,102.28
2017,2017,1711,876.61,851.67,2190,270,340,150,190,780,430,1240.98,0,233.5,695.1,928.6,11.5,17,1,480,430,82.35
2017,2017,1712,571.6,540.32,1428,236,204,128,248,348,268,808.08,336.2,247.9,737.9,1322,11.1,17,1,300,268,53.7
2017,2017,1713,415.49,435.29,1038,234,129,45,147,288,192,510.82,27.6,108.2,297.1,432.9,11.4,17,1,234,192,39.03
2017,2017,1714,670.86,749.79,1676,276,152,88,248,420,492,792.69,11.6,20.8,194.7,227.1,11.3,17,1,276,492,63.02
2017,2017,1715,1569.09,2156,3920,470,280,190,990,1350,660,2549.3,55.3,110.3,984.7,1150.3,11.3,17,1,450,660,147.41
2017,2017,1716,820.57,922.5,2050,270,230,130,360,730,310,1289.08,380.6,164.4,351.3,896.3,11.4,17,1,360,310,77.09
2017,2017,1717,658.06,587.14,1644,270,210,108,240,624,192,1033.19,481.6,29.4,233.3,744.3,11.1,17,1,330,192,61.82
2017,2017,1718,1701.18,265.63,4250,410,600,1690,1440,90,0,3665.22,2152.7,737.9,8609.6,11500.2,11,17,1,660,0,159.82
2017,2017,1719,198.94,204.65,497,48,62,40,72,162,113,274.75,0,0,0,0,10.8,17,1,68.3,113,18.69
2017,2017,1720,0,0,0,0,0,0,0,0,0,0,0,75.7,481.1,556.8,10.8,17,1,0,0,0
2017,2017,1721,232.21,0,580.12,96.69,100.02,50.01,76.68,196.71,56.68,359.22,23.97,1.7,16.8,42.4,11.7,17,1,150.03,56.68,21.81
2017,2017,1722,232.21,549.47,580.12,96.69,100.02,50.01,76.68,196.71,56.68,359.22,23.97,1.7,16.8,42.4,11.4,17,1,150.03,56.68,21.81
2017,2017,1723,392.27,441,980,100,92.5,72.5,147.5,370,197.5,615.68,3.35,0.9,26.9,31.1,11.1,17,1,142.5,197.5,36.85
2017,2017,1724,392.27,441,980,100,92.5,72.5,147.5,370,197.5,615.68,3.35,0.9,26.9,31.1,11.2,17,1,142.5,197.5,36.85
2017,2017,1725,392.27,441,980,100,92.5,72.5,147.5,370,197.5,615.68,3.35,0.9,26.9,31.1,11,17,1,142.5,197.5,36.85
2017,2017,1726,298.41,306.97,745.5,72,93,60,108,243,169.5,412.12,256.18,10.7,49.7,316.6,10.9,17,1,156,169.5,28.03
2017,2017,1727,596.81,613.94,1491,144,186,120,216,486,339,888.89,256.18,10.7,49.7,316.6,10.8,17,1,249,339,56.07
2017,2017,1728,298.41,306.97,745.5,72,93,60,108,243,169.5,412.12,256.18,10.7,49.7,316.6,10.7,17,1,156,169.5,28.03
2017,2017,1729,361.85,414.33,904,92,76,48,116,328,244,490.62,0,0,0,0,10.7,17,1,96,244,33.99
2017,2017,1730,361.85,414.33,904,92,76,48,116,328,244,490.62,0,0,0,0,10.6,17,1,96,244,33.99
2017,2017,1731,348.24,217.5,870,150,120,60,120,330,90,548.34,0,0,0,0,10.6,17,1,190,90,32.72
2017,2017,1732,1008.7,787.5,2520,295,375,185,395,945,325,1683.5,0,0,0,0,10.5,17,1,500,325,94.76
2017,2017,1733,502.35,486.63,1255,195,140,67.5,192.5,422.5,235,723.91,0,0,0,0,12.3,17,1,225,235,47.19
2017,2017,1734,502.35,486.63,1255,195,140,67.5,192.5,422.5,235,723.91,0,0,0,0,12.7,17,1,225,235,47.19
2017,2017,1735,502.35,486.63,1255,195,140,67.5,192.5,422.5,235,723.91,0,0,0,0,12.1,17,1,225,235,47.19
2017,2017,1736,804.56,882.44,2010,235,175,90,280,690,540,1101.49,0,0,0,0,11.7,17,1,280,540,75.58
2017,2017,1737,416.29,22533.33,1040,108,84,56,184,376,232,613.76,0,0,0,0,11.3,17,1,106,232,39.11
2017,2017,1738,416.29,22533.33,1040,108,84,56,184,376,232,613.76,0,0,0,0,10.9,17,1,106,232,39.11
2017,2017,1739,285.8,270.16,714,118,102,64,124,174,134,370.56,0,0,0,0,11,17,1,198,134,26.85
2017,2017,1740,142.9,135.08,357,59,51,32,62,87,67,185.28,0,0,0,0,10.7,17,1,60.6,67,13.42
2017,2017,1741,142.9,135.08,357,59,51,32,62,87,67,185.28,0,0,0,0,10.7,17,1,60.6,67,13.42
2017,2017,1742,142.9,135.08,357,59,51,32,62,87,67,185.28,0,0,0,0,10.4,17,1,60.6,67,13.42
2017,2017,1743,142.9,135.08,357,59,51,32,62,87,67,185.28,0,0,0,0,11.5,17,1,60.6,67,13.42
2017,2017,1744,276.99,290.19,692,156,86,30,98,192,128,356.9,0,0,0,0,11.2,17,1,191,128,26.02
2017,2017,1745,415.49,435.29,1038,234,129,45,147,288,192,510.82,0,0,0,0,11.2,17,1,234,192,39.03
2017,2017,1746,276.99,290.19,692,156,86,30,98,192,128,356.9,0,0,0,0,10.8,17,1,191,128,26.02
2017,2017,1747,335.43,374.89,838,138,76,44,124,210,246,429.05,0,0,0,0,10.7,17,1,200,246,31.51
2017,2017,1748,335.43,374.89,838,138,76,44,124,210,246,429.05,0,0,0,0,10.4,17,1,200,246,31.51
2017,2017,1749,335.43,374.89,838,138,76,44,124,210,246,429.05,0,0,0,0,11.9,17,1,200,246,31.51
2017,2017,1750,438.7,391.43,1096,180,140,72,160,416,128,721.5,0,0,0,0,12.1,17,1,260,128,41.21
2017,2017,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,17,1,0,0,0
2017,2017,1801,0,0,0,0,0,0,0,0,0,0,141.28,92.8,167.8,401.8,10.9,18,1,0,0,0
2017,2017,1802,0,0,0,0,0,0,0,0,0,0,146.6,234.7,453.7,835,11.4,18,1,0,0,0
2017,2017,1803,544.21,700,1550,160,135,105,235,500,420,869.71,170.75,380.2,736.9,1287.8,11.5,18,1,205,420,79.35
2017,2017,1804,1081.41,1828.75,3080,240,240,310,630,990,670,1989.27,88.9,46.5,844.6,980,11.1,18,1,340,670,157.67
2017,2017,1805,2457.74,2868.85,7000,1000,850,540,1090,2640,890,4535.92,49.7,69.7,253.4,372.8,11,18,1,1310,890,358.34
2017,2017,1806,1091.94,874.69,3110,400,460,250,470,1240,270,2104.59,27.45,34.9,432.9,495.2,11.7,18,1,650,270,159.21
2017,2017,1807,1228.87,1109.76,3500,470,360,200,550,1340,570,2008.49,147,66.6,485.7,699.3,11.4,18,1,360,570,179.17
2017,2017,1808,0,0,0,0,0,0,0,0,0,0,7.8,3.1,29.6,40.5,14.4,18,1,0,0,0
2017,2017,1809,0,0,0,0,0,0,0,0,0,0,670.7,340.9,732,1743.6,12.5,18,1,0,0,0
2017,2017,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,18,1,0,0,0
2017,2017,1811,0,0,0,0,0,0,0,0,0,0,141.28,92.8,167.8,401.8,10.6,18,1,0,0,0
2017,2017,1812,0,0,0,0,0,0,0,0,0,0,141.28,92.8,167.8,401.8,10.6,18,1,0,0,0
2017,2017,1813,0,0,0,0,0,0,0,0,0,0,141.28,92.8,167.8,401.8,10.5,18,1,0,0,0
2017,2017,1814,0,0,0,0,0,0,0,0,0,0,141.28,92.8,167.8,401.8,10.4,18,1,0,0,0
2017,2017,1815,0,0,0,0,0,0,0,0,0,0,146.6,234.7,453.7,835,10.4,18,1,0,0,0
2017,2017,1816,544.21,700,1550,160,135,105,235,500,420,869.71,170.75,380.2,736.9,1287.8,10.4,18,1,205,420,79.35
2017,2017,1817,1302.6,1133.61,3710,680,460,220,540,1500,310,2373.67,27.45,34.9,432.9,495.2,10.3,18,1,790,310,189.92
2017,2017,1901,1225.74,981.78,4036.2,874.2,895.9,390.6,539.4,1150.1,179.8,2482.5,172.73,155,470.9,798.6,10.3,19,2,2305.9,179.8,115.01
2017,2017,1902,1577,1249.7,6510,1530,1650,650,860,1640,190,3918.65,177.8,186.2,667.2,1031.2,11.9,19,2,2380,190,105
2017,2017,1903,1129.89,792.45,3735.82,826.79,873.42,344.35,491.41,1045.6,154.24,2287.74,331.18,126.6,307.1,764.8,11.3,19,2,1285.92,154.24,544
2017,2017,1904,2039,1667.39,7670,1720,1720,800,1140,1960,320,4660.04,228.8,138,483.2,850,11,19,2,2540,320,205
2017,2017,1905,824.5,657.32,3067.5,620,722.5,300,400,907.5,115,1891.5,323.5,75.3,264.8,663.6,10.9,19,2,1017.5,115,59.5
2017,2017,1906,1782.68,1601.47,6619.41,1287.41,1477.06,652.82,868,2027.76,310,4241.76,287.45,118.4,370.1,775.9,10.3,19,2,2111.65,310,135.67
2017,2017,1907,1890,1993.43,7420,1690,1730,740,1030,1980,250,4567.05,831.6,132.2,463.5,1427.3,11.4,19,2,2570,250,84
2017,2017,1908,1105.22,900,3300,640,690,330,430,1020,190,1992.8,452.7,303.9,654.2,1410.9,11.5,19,2,1010,190,96.33
2017,2017,1909,3017.58,2593.82,9010,1290,1550,740,1230,3150,1080,5564.8,1198.88,514.9,1074.2,2788,11.2,19,2,2160,1080,263.02
2017,2017,1910,649.73,440.91,1940,430,400,200,290,530,90,1137.4,241.15,224.2,294,759.3,10.8,19,2,610,90,56.63
2017,2017,1911,1451.22,1113.66,4677.39,936.52,1012.17,440.87,631.3,1421.74,232.17,2831.12,227.17,158.7,308.9,694.8,11.1,19,2,1479.13,232.17,157.3
2017,2017,1912,1491.38,1116.67,4801.67,1035.58,1089.33,458.67,659.33,1383.17,172,2737.24,134.73,169.4,358.6,662.7,12,19,2,1626.83,172,120.04
2017,2017,1913,1383.9,1000.32,4557,987,1011.5,441,609,1298.5,203,2313.27,172.73,155,470.9,798.6,12.4,19,2,1011.5,203,129.85
2017,2017,1914,1344.36,1106.7,4426.8,958.8,982.6,428.4,591.6,1261.4,197.2,2247.18,172.73,155,470.9,798.6,12.6,19,2,982.6,197.2,126.14
2017,2017,1915,0,0,0,0,0,0,0,0,0,0,331.18,126.6,307.1,764.8,11.7,19,2,0,0,0
2017,2017,1916,2465.22,1811.3,8150.87,1803.91,1905.65,751.3,1072.17,2281.3,336.52,4991.44,331.18,126.6,307.1,764.8,10.2,19,2,2805.65,336.52,1088
2017,2017,1917,2704.89,2037.72,8943.32,1979.29,2090.92,824.35,1176.41,2503.1,369.24,5476.72,331.18,126.6,307.1,764.8,11.7,19,2,3078.42,369.24,1088
2017,2017,1918,1385.16,1344.37,5153.4,1041.6,1213.8,504,672,1524.6,193.2,3177.72,323.5,75.3,264.8,663.6,11.7,19,2,1709.4,193.2,99.96
2017,2017,1919,1088.34,1012.28,4049.1,818.4,953.7,396,528,1197.9,151.8,2496.78,323.5,75.3,264.8,663.6,14.5,19,2,1343.1,151.8,78.54
2017,2017,1920,0,0,0,0,0,0,0,0,0,0,287.45,118.4,370.1,775.9,12.5,19,2,0,0,0
2017,2017,1921,1380.14,1174.41,5124.71,996.71,1143.53,505.41,672,1569.88,240,3283.95,287.45,118.4,370.1,775.9,12.6,19,2,1634.82,240,105.04
