"Scenario","year","ravtaz","hh_total","pop","age0_4","age5_9","age10_14","age15_19","age20_24","age25_29","age30_34","age35_39","age40_44","age45_49","age50_54","age55_59","age60_64","age65_69","age70_74","age75up","emp_tot","indus","com_hotel","business","public","education","agri","student","univ","UO_Hi_Ed","pop_emp_employed"
"IPLAN",2045,51,398.1609,398.1609,0.0000,0.0000,0.0000,264.8481,120.8703,12.4425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22792.6074,0.0000,2273.5581,19325.2438,1136.7790,57.0265,0.0000,0.0000,198.5635,632.7915,0.0000
"IPLAN",2045,52,8685.5116,41268.9339,6309.4454,5188.2875,4618.5684,5396.3545,4184.8997,3094.9443,2144.5676,1640.3058,1465.6506,1406.9438,1363.2293,1009.5337,875.6555,676.8230,551.7039,1342.0209,4616.4311,0.0000,1033.0930,393.2042,388.5261,2801.6078,0.0000,18279.9040,0.0000,6701.7350,9669.8150
"IPLAN",2045,53,17143.0966,63048.0867,8869.0111,7019.1211,6362.2592,10893.1396,7325.0338,4800.7033,3107.9340,2328.2561,1909.8939,1732.6201,1975.0658,1515.7090,1341.8492,1026.8287,805.8930,2034.7689,9711.0865,0.0000,1560.0498,1573.7623,478.2457,6099.0287,0.0000,31995.0475,5257.7973,20985.0691,13784.4474
"IPLAN",2045,54,7742.8285,30031.6298,3959.8297,3183.4887,2868.4471,4219.2682,3339.2852,2397.0713,1653.6166,1272.8713,1021.9719,918.7355,979.0658,848.8933,790.1602,644.8836,549.8496,1384.1917,2092.9634,0.0000,46.3557,30.9038,25.7532,1989.9508,0.0000,11881.3198,599.8274,5265.1867,7958.3804
"IPLAN",2045,55,606.1289,606.1289,0.0000,0.0000,0.0000,437.2660,152.8654,15.9975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26455.5110,1477.9033,6036.6047,13790.3902,3289.5326,1861.0801,0.0000,2728.0000,5046.8235,1025.6199,0.0000
"IPLAN",2045,56,7292.8843,25386.9178,3656.6826,3022.9128,2640.1174,4782.7793,2803.4839,1759.4313,1211.8874,991.1893,828.7450,664.6084,700.7768,526.1392,461.2766,353.8501,279.5096,703.5281,2923.5706,0.0000,770.7432,246.2819,214.3845,1692.1609,0.0000,9829.4366,0.0000,5815.9502,5271.5563
"IPLAN",2045,57,694.6570,2723.9688,261.9800,228.6594,199.8985,185.9003,202.0040,206.1761,206.1607,169.0991,129.1788,113.5865,100.1473,118.7890,121.7755,110.4811,105.5066,264.6258,530.1197,0.0000,208.2010,86.2651,73.6165,162.0370,0.0000,1134.2592,0.0000,0.0000,1175.6996
"IPLAN",2045,58,4762.3026,24325.0454,3636.5220,2896.5281,2619.0751,2714.1279,2410.9343,1964.5694,1373.5942,1041.7274,846.2639,764.5882,846.1156,685.7265,621.4895,490.5965,401.3541,1011.8327,4256.3503,0.0000,2045.6655,502.5720,397.8640,1310.2487,0.0000,8922.8904,0.0000,2425.9191,6110.2939
"IPLAN",2045,59,10969.3205,52898.5956,7626.7524,6080.6926,5563.1701,7366.2438,5855.8388,4187.5063,2747.4112,2056.3810,1710.8019,1583.7195,1804.1691,1441.2727,1280.8846,968.6692,750.5706,1874.5119,6168.8799,0.0000,1129.9163,677.9498,451.9665,3909.0473,0.0000,24194.0551,1116.9200,10995.9483,12463.4228
"IPLAN",2045,6,6633.2873,16963.4474,1224.3794,1123.4347,1003.8799,1190.3493,1091.0891,1092.9840,1087.7470,937.3532,752.4626,679.1577,571.5190,643.5634,705.7268,737.6900,895.5896,3226.5214,5759.5538,0.0000,1901.8036,1826.0276,841.7914,1189.9311,0.0000,6238.5528,1158.2874,625.6815,6866.5397
"IPLAN",2045,60,6218.3002,30906.6798,5027.0878,4296.2853,3753.5429,4412.0154,3229.0783,2108.9370,1429.3432,1105.5926,1144.5066,1186.5911,965.8595,596.8781,464.6995,336.1092,266.7514,583.4022,3625.4251,0.0000,865.4296,320.9569,377.2518,2061.7867,0.0000,13412.2193,0.0000,4711.8128,6500.1128
"IPLAN",2045,61,5457.0669,32261.1245,5426.4287,4571.8592,4021.2484,3665.1537,3094.6472,2347.0930,1611.6073,1237.6968,1222.6115,1238.5545,1074.3596,698.5294,562.8065,413.6672,327.2446,747.6170,4068.7319,0.0000,980.4179,442.1128,409.9116,2236.2895,0.0000,15380.2911,0.0000,3685.8783,7094.8134
"IPLAN",2045,62,1192.7622,5397.8226,888.1560,718.0166,592.4411,691.4709,509.7448,398.0646,306.4664,240.4597,188.1853,149.6862,155.1604,115.2517,100.2053,80.8086,69.5562,194.1490,775.4950,0.0000,173.9656,79.0753,63.2602,459.1938,0.0000,3027.7189,0.0000,693.2266,1186.8594
"IPLAN",2045,63,5743.3421,24865.2552,2474.5681,2142.2562,1878.3054,1757.8830,1879.7775,1890.5055,1853.0481,1514.5442,1160.1925,1021.4507,911.4912,1061.0212,1082.5348,977.4918,929.2256,2330.9593,3678.4110,0.0000,1595.3913,600.9097,555.6047,926.5054,0.0000,6473.0952,0.0000,168.6171,10457.6285
"IPLAN",2045,64,6658.3356,25681.9930,2145.3758,1984.2723,1909.6612,2009.0511,2191.2080,1960.3880,1770.1388,1420.9020,1175.2621,1140.9225,1095.8786,1306.2514,1285.7485,1066.3537,935.4083,2285.1707,4874.6559,0.0000,2313.8084,804.6163,915.6145,840.6167,0.0000,5797.2191,0.0000,291.5107,11267.0151
"IPLAN",2045,65,13067.1773,66052.3202,5897.9179,6021.2140,6076.9193,6072.6375,5611.3626,5141.8458,4781.6063,4789.4120,4621.3223,3970.1966,3136.8032,2194.5032,2161.5038,1769.7167,1539.1247,2266.2343,9120.8376,0.0000,3818.2292,1272.7431,1272.7431,2757.1222,0.0000,19299.8555,0.0000,0.0000,18450.6486
"IPLAN",2045,66,12190.1812,53715.1527,4448.8048,4541.8072,4583.8258,4580.5960,4186.8377,3783.8517,3952.8287,3461.1510,3511.0259,3476.1170,2899.6422,2313.6000,1786.8586,1775.8644,1786.6151,2625.7267,10241.2122,432.4302,3311.9092,2199.4854,1579.1364,2718.2509,0.0000,19027.7565,0.0000,0.0000,15065.6076
"IPLAN",2045,67,9009.3474,38369.5229,3241.7202,3309.4884,3340.1062,3309.3994,3031.3950,2717.0361,2806.9136,2425.6358,2460.5891,2436.1243,2026.7361,1610.6711,1235.6715,1228.0686,1202.3263,1987.6413,7310.4791,552.3920,2261.2189,449.7623,690.9211,3245.7066,110.4784,16801.5140,5212.2931,33.7726,10632.9238
"IPLAN",2045,68,91.4434,502.9386,55.7227,56.8876,57.4139,52.5923,49.1639,40.6234,37.1328,27.0950,27.4854,27.2122,21.7914,16.3004,11.1905,11.1216,5.59448,5.61108,5957.3416,2934.5318,1776.3056,586.9064,591.3597,66.0114,2.22665,462.0800,0.0000,0.0000,127.8559
"IPLAN",2045,69,14389.4402,73539.1267,6760.3676,6901.6932,6965.5444,6264.5727,5726.0561,5914.1934,5406.0176,5522.5137,4801.7938,3961.7093,3172.5164,2373.1162,2443.7662,2428.7301,1628.9554,3267.5807,9828.1962,1751.9143,3503.8287,350.3829,1051.1486,2820.5388,350.3829,19743.7719,0.0000,0.0000,20083.9153
"IPLAN",2045,7,1427.3305,3179.1129,182.3261,186.6686,171.4773,154.0982,617.3671,453.9471,151.4162,141.3820,121.7951,110.9504,88.7985,89.6602,91.9643,95.2086,114.4097,407.6433,26029.9647,0.0000,1660.0770,12915.9341,7439.9725,4013.9810,0.0000,2642.5351,10355.0890,0.0000,1339.0353
"IPLAN",2045,70,5514.6340,38602.4381,8427.3220,8307.8722,6260.9788,3243.6487,1675.5077,1527.6728,2069.9429,2609.4026,2339.5221,1014.2130,434.0321,185.0283,106.4782,92.4783,95.3882,212.9504,2845.7924,0.0000,792.0798,243.7169,182.7876,1627.2081,0.0000,11390.4566,0.0000,2393.5020,7070.2433
"IPLAN",2045,71,18060.1095,95500.7146,12292.2056,11263.9463,9973.6572,8802.5319,7199.0025,6063.4762,5623.7619,4938.1498,4321.5644,3686.4780,3107.8955,3087.7825,2710.6057,2288.7998,1879.7790,3848.1615,15463.2389,1559.7648,4501.1288,2440.2886,1361.7198,5600.3368,0.0000,38891.2941,0.0000,3924.7504,30071.1425
"IPLAN",2045,72,0.0000,55054.1398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"IPLAN",2045,73,0.0000,321784.7076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"IPLAN",2045,74,13482.3035,59937.8751,8706.4047,7796.2928,6717.3078,6635.3607,5219.5168,4155.5274,3923.3157,3302.8985,2590.5518,2051.5017,1756.9238,1694.1706,1514.3751,1247.2022,935.7649,1690.7604,10937.2104,117.6112,3358.8203,1326.9428,1445.2867,4688.5495,0.0000,26714.7430,1902.9007,4331.7961,18819.8802
"IPLAN",2045,75,19489.2733,118361.2714,20389.1963,16851.2710,14447.3740,14069.8282,12277.9443,8996.2533,6279.8323,4753.3466,4109.2128,3471.9918,3096.5590,2758.6141,2555.1333,1872.8220,1089.2121,1342.6803,14134.5670,778.8004,2292.4659,1070.2371,782.3784,9210.6852,0.0000,61677.6067,744.6133,14875.4909,25654.3569
"IPLAN",2045,76,17537.5532,66814.2400,5526.4886,5676.8709,5749.5066,6920.4264,6328.0763,4718.7444,3917.3766,3553.4587,3505.6803,3535.7780,3292.0819,3109.6670,2886.1246,2242.6673,1821.0399,4030.2525,10385.9201,0.0000,4382.2304,1604.0636,1040.4952,3359.1309,0.0000,22866.9051,0.0000,2278.7603,24369.5838
"IPLAN",2045,77,8537.0760,33231.7558,3084.5325,2875.5814,2564.6553,2509.0285,2457.0533,2321.1321,2388.8209,2064.6096,1661.4979,1478.3375,1251.1790,1382.3994,1378.8306,1267.0254,1244.7690,3302.3032,7964.0622,0.0000,3199.8780,2430.1742,902.6820,1431.3280,0.0000,9907.3135,0.0000,323.5058,14072.7390
"IPLAN",2045,78,7578.2273,38514.3384,4243.3069,3843.1576,3280.6771,3122.8477,2747.2267,2703.5219,2792.2388,2365.2354,1912.0232,1732.3791,1543.5058,1514.9503,1432.5905,1389.5408,1247.7836,2643.3529,4728.8694,0.0000,1545.9492,562.1633,702.7042,1918.0527,0.0000,13401.4841,0.0000,1350.5573,14379.8155
"IPLAN",2045,79,19534.7906,85749.7895,13088.4734,12215.5370,10340.9920,8787.2497,7367.0267,6155.9814,6346.7704,5533.2656,3719.2528,2690.0500,2015.9359,1974.8978,1846.7980,1332.7981,944.5296,1390.2310,14901.7244,95.2186,4518.0809,2810.2125,1799.6629,5646.4497,32.0999,37646.3260,0.0000,5235.0306,28461.4030
"IPLAN",2045,8,2951.6592,12232.4203,1210.0011,1307.6092,1213.5700,1057.2131,891.7587,714.7467,819.0229,812.5397,735.7190,667.1525,522.6777,472.6774,408.1283,357.3056,322.1922,720.1061,35765.1426,0.0000,11551.6847,17787.6334,6008.1017,417.7228,0.0000,2924.0597,0.0000,41.8985,5072.2575
"IPLAN",2045,80,0.0000,297329.5386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"IPLAN",2045,82,3247.3132,12269.8744,1288.5422,1146.4257,1054.6491,1157.8829,1227.7841,1022.9334,902.7227,676.9354,474.5653,481.4367,506.9241,541.3417,505.7419,403.0972,292.2302,586.6618,2327.0524,0.0000,817.4952,385.8383,319.7763,783.6993,20.2433,5187.2743,0.0000,421.2685,5122.2016
"IPLAN",2045,83,568.8013,706731.0702,0.0000,0.0000,0.0000,371.4984,190.1929,7.11002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.9951,0.0000,0.0000,0.0000,0.0000,31.9951,0.0000,0.0000,0.0000,698.5591,0.0000
"IPLAN",2045,84,2736.7413,10589.8404,656.1121,701.4967,814.9623,944.6597,1088.0327,825.8012,610.6947,465.1534,458.8614,527.4178,568.7021,681.9193,637.5715,462.9956,346.5482,798.9116,1871.7147,0.0000,635.1275,282.1931,215.5534,538.9217,199.9190,3760.0092,0.0000,135.0903,4833.9673
"IPLAN",2045,85,58302.0892,317276.8185,50340.3172,43901.2639,37735.4732,34124.2481,27722.6151,21895.4773,17444.2091,15026.0105,13449.0906,11340.2470,9900.4691,7551.5863,6561.6609,5234.6136,4428.2226,10621.3140,62437.4142,8524.3279,11786.6824,11758.0879,8245.9502,22079.9100,42.4557,151187.4448,0.0000,31409.1291,79945.5020
"IPLAN",2045,86,5684.3114,21405.1498,1239.7190,1374.0425,1656.2011,1891.2451,2200.5545,1641.0878,1133.7313,892.2267,952.1785,1175.1239,1324.7236,1472.2626,1371.4589,1002.7455,700.3484,1377.5004,12439.0234,3986.3419,3830.3109,2021.7400,779.4392,1447.4399,373.7515,10057.4243,0.0000,407.0484,10011.6714
"IPLAN",2045,87,48556.6642,194120.7895,14847.1337,17789.9908,18670.5943,16889.4101,16236.1090,11545.3473,9853.6914,10626.9810,11874.4248,13397.0710,12827.3018,10992.7111,9534.1072,7511.2179,5074.1839,6450.5141,59225.1916,4481.6010,24847.4184,15415.4099,4362.7991,9944.0914,173.8719,69608.6396,0.0000,0.0000,88872.6024
"IPLAN",2045,88,26445.9612,134833.4485,21638.3251,17786.9995,15354.2655,17564.8416,14807.5838,10344.9734,7152.1371,5266.3951,4506.9092,4040.5676,3758.5319,3442.4891,3185.6059,2395.1579,1470.3573,2118.3085,18144.9699,0.0000,3906.8133,1872.8205,1712.0805,10653.2557,0.0000,70242.7896,0.0000,24566.3426,31176.7341
"IPLAN",2045,89,3946.2833,16755.4989,2054.3510,2004.8208,1817.9861,1476.1369,1429.1147,1209.2158,1251.3555,1090.1704,833.9164,708.1620,557.0577,555.6090,516.5931,417.9381,335.3516,497.7200,3041.6983,0.0000,856.6555,680.8165,384.3680,1119.8584,0.0000,7814.1235,0.0000,62.2126,6639.1051
"IPLAN",2045,9,5654.4527,19947.7534,2135.9985,1829.9688,1579.4827,1563.5704,1544.8631,1499.0369,1439.5892,1175.1121,901.7395,783.9478,705.2591,792.3051,802.3228,724.3251,692.4447,1777.7876,5444.1207,0.0000,2770.7496,783.9102,593.5043,1295.9567,0.0000,4895.7338,1355.7257,1904.2735,7866.8702
"IPLAN",2045,90,791.2892,277324.9608,298.0831,355.0547,340.6179,335.9783,221.1673,156.1140,211.9889,240.6514,233.9165,224.9463,158.9873,118.9203,87.5912,82.8245,75.4617,135.6071,560.7243,0.0000,151.3731,113.5298,113.5298,182.2916,0.0000,1188.9437,0.0000,81.7652,1407.0613
"IPLAN",2045,91,45860.6464,203925.7314,27146.1726,25621.1078,22333.8541,18691.4445,18599.0239,15184.4936,13408.0381,12318.2914,10169.7285,8382.9106,6352.4356,5788.8075,5028.7245,4329.3079,3680.5213,6890.8696,44987.5994,9432.5457,7292.4383,7941.0909,3052.6835,17268.8410,0.0000,88814.5936,24888.2860,6378.7127,71235.6645
"IPLAN",2045,92,0.0000,605387.0162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"IPLAN",2045,93,2293.5109,9555.5837,1295.3791,1505.2997,1382.1349,990.1541,662.5195,494.6186,662.8039,789.2572,562.6609,411.8229,241.2893,182.6142,131.5667,102.8238,76.7944,63.8445,1740.8975,202.0931,404.1862,202.0931,202.0931,730.4319,0.0000,4490.8972,0.0000,1162.4877,3352.3134
"IPLAN",2045,94,0.0000,526993.5302,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"IPLAN",2045,95,1205.1080,5147.4025,612.4124,626.1301,580.5782,467.2181,414.5524,340.3823,374.1239,346.8304,284.9976,238.8226,171.4065,164.2022,149.8871,126.4150,108.0561,141.3877,898.0178,256.5918,149.2244,106.4591,74.6122,311.1302,0.0000,2177.9115,0.0000,0.0000,2041.2476
"IPLAN",2045,96,0.0000,559067.5906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"IPLAN",2045,97,2068.7528,8322.0086,610.7485,723.0787,757.9356,833.7993,683.8944,501.4829,500.0494,497.6771,500.9003,532.8848,448.8562,417.8040,344.9852,286.8402,232.2340,448.8381,1384.6259,0.0000,179.5211,141.3143,119.6808,378.8746,565.2351,2589.9094,0.0000,103.0952,3726.7218
"IPLAN",2045,98,0.0000,81624.6727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"IPLAN",2045,99,0.0000,509032.8752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"IPLAN",2050,1,6296.2726,23366.1004,2157.5568,2080.7823,2018.9015,2185.7780,2293.7306,1877.7847,1341.2150,1274.5218,1153.3430,1026.1451,978.8897,871.4989,887.0752,818.7141,671.2435,1728.9201,36198.8891,0.0000,12872.8237,11349.5059,9423.9293,2552.6303,0.0000,6254.6813,8766.2626,901.2126,9069.8455
"IPLAN",2050,10,8452.7250,40128.5251,6054.4851,4863.1142,4328.4058,5323.3112,4150.6895,3194.6615,2307.5045,1551.2462,1263.0943,1269.8931,1201.4693,1200.8554,871.7117,736.7656,548.6970,1262.6207,15258.7970,0.0000,6742.4491,3242.3815,2028.3619,3245.6045,0.0000,19302.4139,1823.6163,6311.4558,9355.8572
"IPLAN",2050,100,3275.1976,14471.3364,2055.0403,2179.3201,1953.0868,1404.0387,1039.7180,949.0737,980.6425,1143.2645,850.4810,515.0955,364.8734,274.1477,261.9390,195.9354,139.6805,164.9992,2575.7236,0.0000,615.5900,366.6095,297.4326,1088.5607,207.5308,6899.1594,0.0000,1086.0049,5175.4038
"IPLAN",2050,11,3743.0606,5965.1597,57.3283,51.8275,46.3577,42.3490,3254.7087,2188.1127,41.8627,40.5863,32.5312,25.7997,23.7368,22.2330,25.9822,26.5042,23.6898,61.5499,8649.6647,0.0000,196.7609,590.2828,3148.1750,4714.4460,0.0000,227.9055,23974.3804,0.0000,2697.8697
"IPLAN",2050,12,5830.9357,24134.5052,2033.5732,2018.4646,2074.8027,2081.4186,2102.3444,1848.7722,1696.8396,1581.1494,1519.5846,1561.5989,1347.4864,1053.6270,789.2241,766.0480,525.1232,1134.4483,4526.9364,649.1970,1148.1025,949.7798,498.9055,1280.9516,0.0000,8966.6612,0.0000,0.0000,7048.3021
"IPLAN",2050,13,9027.6026,37680.6303,3134.3745,3111.0875,3197.9221,3208.1194,2880.3311,2849.5381,2615.3624,2437.0474,2342.1568,2406.9140,2076.8994,1623.9699,1216.4420,1180.7203,1214.0694,2185.6760,5991.9966,439.6442,2283.8020,793.4493,879.5469,1595.5541,0.0000,11168.8787,0.0000,0.0000,10859.7292
"IPLAN",2050,14,4447.1460,20012.1666,1656.7229,1644.4142,1502.4996,1507.2906,1522.4443,1317.8972,1382.3909,1288.1398,1237.9838,1272.2123,1097.7778,1072.9685,857.2927,624.0883,641.7155,1386.3281,2716.2963,259.0164,733.7941,381.3154,532.4510,809.7194,0.0000,5640.8374,0.0000,143.7645,5854.4808
"IPLAN",2050,15,2385.7409,8350.0932,780.2780,705.4072,630.9595,576.3985,594.9256,645.7862,569.7806,552.4074,442.7715,351.1518,323.0741,302.6067,353.6357,360.7398,322.4343,837.7363,8151.7617,0.0000,108.3427,6156.1491,1566.1229,321.1471,0.0000,2248.0294,0.0000,0.0000,3582.8364
"IPLAN",2050,2,22401.0802,68244.8940,8569.6765,6807.5993,6098.6460,14198.8848,9095.3420,5059.6988,3422.2210,2321.5965,1822.5508,1771.8134,1771.3634,1818.0296,1363.8327,1170.8044,880.8820,2071.9528,9989.7630,0.0000,2013.0480,713.3851,840.4926,6422.8372,0.0000,30496.7836,6496.9132,36871.7107,14971.0541
"IPLAN",2050,21,222.8498,779.9744,72.8850,65.8914,58.9373,53.8408,55.5714,60.3223,53.2227,51.5999,41.3589,32.8008,30.1780,28.2662,33.0328,33.6964,30.1183,78.2522,168.4196,0.0000,70.9777,70.9777,0.0000,26.4643,0.0000,185.2502,0.0000,0.0000,334.6694
"IPLAN",2050,22,5939.8710,27585.5379,2322.7939,2305.5366,2369.8872,2377.4441,2251.7396,2111.7100,1938.1691,1806.0251,1735.7044,1783.6941,1539.1298,1203.4769,901.4699,874.9976,767.9667,1295.7928,4033.7700,0.0000,1590.9944,723.1793,578.5434,1141.0528,0.0000,7987.3698,0.0000,0.0000,8036.8987
"IPLAN",2050,23,5467.8195,22526.4267,1895.8010,1881.7161,1934.2373,1940.4050,1742.1450,1723.5201,1581.8808,1474.0284,1416.6346,1455.8025,1256.1958,982.2450,735.7551,714.1491,734.3200,1057.5908,3076.3312,0.0000,1025.0802,465.9456,372.7565,1212.5489,0.0000,8487.8425,0.0000,0.0000,6550.6518
"IPLAN",2050,24,7365.2991,31401.2750,2559.9972,2540.9776,2611.8997,2620.2283,2646.5711,2327.3575,2136.0947,1990.4561,1912.9542,1965.8446,1696.3055,1657.9697,993.5278,964.3522,991.5900,1785.1487,4579.0227,135.7982,1972.7954,760.9270,717.3801,992.1220,0.0000,6944.8540,0.0000,0.0000,9098.9323
"IPLAN",2050,25,12036.5246,57192.1959,4809.5388,4773.8061,4907.0495,4922.6966,4972.1874,4372.4719,4013.1411,3851.9763,3593.9209,3693.2876,3186.8968,2491.8995,1866.5686,1811.7555,1241.9520,2683.0473,7350.6987,293.0894,3223.9831,1172.3575,1172.3575,1488.9112,0.0000,10422.3786,0.0000,0.0000,16730.7067
"IPLAN",2050,26,7018.5924,30800.4527,2564.6644,2545.6101,2616.6615,2543.9433,2569.5191,2331.6005,2139.9890,2234.0643,1916.4418,1969.4286,1793.8596,1328.7939,995.3391,966.1103,754.2957,1530.1315,5602.7472,181.9051,2000.9564,727.6205,727.6205,1964.6447,0.0000,13752.5130,0.0000,0.0000,9055.9397
"IPLAN",2050,3,2610.5859,12184.8014,897.5925,890.9238,915.7907,917.0178,811.0988,799.0438,718.6648,649.4568,624.1691,767.8064,662.2028,645.3089,770.3130,499.7078,511.8997,1103.8046,13721.2135,689.3512,6428.4846,2750.8866,2947.5816,904.9095,0.0000,6334.3664,0.0000,0.0000,3489.9695
"IPLAN",2050,31,2389.1279,8060.2350,710.9616,825.0798,787.8951,985.0129,667.7461,443.6520,453.1306,546.3311,527.7829,432.6759,346.9366,242.3191,233.1997,229.2266,192.4415,435.8436,22974.8123,2432.9298,6805.2023,10593.8661,2072.8073,1070.0068,0.0000,2288.2134,7276.5428,759.6206,3182.5810
"IPLAN",2050,32,12060.2080,38244.5274,3104.1264,3273.9015,3150.7567,3683.7467,2821.7739,2491.5555,2237.4532,2392.1108,2182.3487,1834.5412,1626.0548,1343.2978,1461.1229,1463.8591,1335.1241,3842.7539,7782.6145,0.0000,2941.3269,1944.0083,1521.3504,1375.9289,0.0000,9033.1314,0.0000,994.6950,15800.5822
"IPLAN",2050,33,5256.5365,20776.5245,1918.2488,1737.6116,1555.6186,1421.3736,1467.9574,1595.4913,1407.7205,1367.7881,1098.8537,872.5735,801.0190,748.4991,877.4271,901.5027,817.6177,2187.2216,4163.1117,0.0000,1763.9618,793.5205,790.9315,814.6979,0.0000,5344.5856,304.6828,97.1382,8894.2906
"IPLAN",2050,34,8382.4676,30500.8934,1854.4205,2314.0899,2702.5674,3394.9083,3123.2873,2133.6595,1474.6038,1499.9817,1654.5215,1667.4010,1742.3610,1515.6338,1535.9999,1225.7616,822.0237,1839.6725,6332.9293,0.0000,2717.7654,953.3010,1173.5493,1488.3136,0.0000,10023.8144,0.0000,1544.4971,13299.1034
"IPLAN",2050,35,5545.6559,24021.3297,2234.5169,2020.1061,1806.9070,1755.5673,1707.6007,1849.3667,1631.7062,1581.9537,1267.9846,1005.6091,925.2018,866.5883,1012.7223,1033.0666,923.3694,2399.0629,4337.0186,0.0000,1608.9540,992.5785,861.7480,873.7381,0.0000,6020.9711,0.0000,256.4448,10260.3287
"IPLAN",2050,36,6606.6727,25958.4352,2297.7730,2183.1497,2042.8338,1952.6366,1958.7893,1963.9230,1686.4308,1656.6033,1398.3996,1158.0336,1087.3864,993.5494,1124.0138,1100.1066,945.3774,2409.4289,5105.8802,0.0000,2234.5743,1045.8938,893.3313,932.0808,0.0000,6442.9696,0.0000,314.7277,11179.5905
"IPLAN",2050,37,7249.3021,31643.9278,2493.2539,2474.7302,2261.1584,2268.3686,2291.1739,1983.3445,2080.4032,1938.5616,1863.0804,1914.5918,1982.4960,1614.7438,967.6249,939.2099,965.7376,2086.3284,3667.7158,126.9434,1702.5068,404.0698,579.4432,854.7526,0.0000,5983.2685,0.0000,0.0000,8814.8615
"IPLAN",2050,38,6311.4241,23115.9160,2110.8785,1908.3313,1706.9287,1967.3056,1718.2414,1756.7529,1541.4221,1494.4224,1197.8256,949.9676,874.0093,818.6390,956.6872,975.9059,872.2783,2266.3200,4000.5633,0.0000,1662.8918,619.1922,600.0806,1118.3986,0.0000,7461.6082,0.0000,1128.7457,9692.6130
"IPLAN",2050,39,6319.6674,22131.6153,2068.0981,1869.6558,1672.3350,1527.7230,1576.8286,1711.6325,1510.1826,1464.1355,1173.5497,930.7150,856.2961,802.0480,937.2984,956.1275,854.6002,2220.3893,4973.7474,0.0000,1855.1461,892.2897,989.8232,1236.4884,0.0000,8655.4189,0.0000,0.0000,9496.1763
"IPLAN",2050,4,9224.1478,34393.0659,2549.5770,2555.5260,2450.5955,3936.4186,2935.5278,2216.7465,2122.2792,2041.3943,1929.3718,2043.2948,1881.7185,1753.7053,1513.2731,1176.7612,1120.4135,2166.4628,5068.6443,0.0000,2087.8402,642.4124,481.8093,1856.5825,0.0000,11336.9571,0.0000,5123.0677,9856.4051
"IPLAN",2050,40,8179.3735,23298.4854,1845.8615,1789.5294,1670.0324,2039.2914,1716.3072,1671.5934,1398.8799,1413.9397,1209.7787,997.5455,904.3055,802.6183,931.6255,978.8931,953.2317,2975.0522,11485.2401,0.0000,5837.8888,2407.0245,1658.6035,1581.7232,0.0000,7173.4350,3256.5217,845.1022,9608.9317
