scenario,year,ID,AREA,TAZ_OLD,TAZ_1318_S,TAZ_1318_N,TYPE,CULTURALM,CULTURALL,UNIVERSITY,U_STUDENTS,COLLEGE,CSTUDENTS,YESHIVA,YSTUDENTS,EDUCATIONH,H_CLASS,H_STUDENTS,EDUCATIONE,E_CLASS,E_STUDENTS,OFFICE,MALL,MALL_AREA,STREET,STR_AREA,MARKET,MARKET_ARE,HEALTH,BEDS_HEALT,SOCECO,SECTOR,SECTOR_JEW,SECTOR_ARA,SECTOR_ORT,URBAN,POPULATION,HOUSEHOLDS,HH_JEW,HH_ARAB,HH_ORTO,EMPL_TOT,EMPL_COMM,EMPL_SERV,EMPL_INDU,EMPL_OFFIC,AGE_0_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_64,AGE_65_74,AGE_75,WOMEN,MEN,WORKERS,PARKCOST,PARKWALK,PARKCAP,SOLDIERS,ARMY,MLIC2,MLIC3,MLIC4,MLIC5,MLIC6,FLIC2,FLIC3,FLIC4,FLIC5,FLIC6,GE,GE_NAME,SEMEL,CITY_H,CITY_E,MUNICIPAL,nafa
BAU,2040,656,188000,2443,22180,2443,3,0,0,0,0,0,0,0,0,0,0,0,1,20,441,0,0,0,1,2774,0,0,0,0,7,1,1,0,0,1,3643,1518,2.4,0,0,529,399,130,0,0,723,175,188,520,1193,437,407,1948,1695,1983,6,9,1913,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,625,305000,2444,22130,2444,3,0,0,0,0,0,0,0,0,0,0,0,1,13,271,0,0,0,1,2067,0,0,0,0,7,1,1,0,0,1,5533,1844,3,0,0,569,59,510,0,0,1219,347,358,812,1888,427,482,2866,2667,3106,6,9,2261,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,1203,363000,2445,44021,2445,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,1728,540,3.2,0,0,2096,0,0,2096,0,565,164,88,97,634,101,79,871,856,943,6,9,1562,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,2620,קריית אונו,QIRYAT ONO,רמת גן,15
BAU,2040,1202,222000,2445,44022,2446,7,0,0,0,0,0,0,0,0,0,0,0,1,24,600,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,1342,433,3.1,0,0,1628,0,1397,231,0,439,127,68,76,492,78,62,677,665,732,6,9,1099,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,2620,קריית אונו,QIRYAT ONO,רמת גן,15
BAU,2040,690,590000,2446,44010,2447,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,612,0,0,0,0,9,1,1,0,0,1,507,169,3,0,0,287,264,23,0,0,88,27,40,44,177,50,81,237,270,277,6,9,449,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,687,291000,2447,24022,2448,2,0,1,0,0,0,0,0,0,0,0,0,1,24,600,0,0,0,1,968,0,0,0,0,9,1,1,0,0,1,802,259,3.1,0,0,276,24,252,0,0,177,44,55,89,226,77,134,423,379,384,6,9,486,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,1249,108000,2448,24030,2449,3,0,0,0,0,0,0,0,0,0,0,0,1,24,696,2,0,0,1,31968,0,0,0,0,8,1,1,0,0,1,6442,2078,3.1,0,0,1840,920,368,184,368,2108,610,327,364,2363,375,294,3249,3193,3514,6,9,2573,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,689,405000,2449,24021,2450,3,0,0,0,0,0,0,0,0,0,0,0,1,24,600,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,6798,2193,3.1,0,0,657,0,657,0,0,1494,375,466,753,1919,659,1132,3585,3213,3252,6,9,2799,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,1311,451000,2450,23040,2451,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,822,283,2.9,0,0,771,0,771,0,0,185,73,55,66,275,60,108,425,397,425,6,9,912,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,1310,373000,2451,23013,2452,3,0,0,0,0,0,0,0,0,1,65,2210,1,32,1003,0,0,0,1,296,0,0,0,0,9,1,1,0,0,1,2466,850,2.9,0,0,720,8,712,0,0,554,219,166,199,825,180,324,1275,1191,1274,6,9,1306,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,362,487000,2452,23020,2453,3,0,1,0,0,1,1901,0,0,0,0,0,1,32,954,0,0,0,1,1317,0,0,0,0,6,1,1,0,0,1,7421,2749,2.7,0,0,1293,37,1256,0,0,1649,451,509,1024,2650,589,549,3787,3634,4167,6,9,3517,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,357,1540000,2453,23030,2454,10,1,0,0,0,0,0,0,0,0,0,0,1,12,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,6,9,70,0,0,0,0,0,0,0,0,0,0,0,0,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,1172,693000,2454,24040,2455,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,983,1,97564,0,0,1,1659,9,1,1,0,0,1,1786,576,3.1,0,0,7532,2924,4608,0,0,585,169,91,101,655,104,81,901,885,974,6,9,6435,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,אפעל,15
BAU,2040,297,353000,2501,45030,2501,3,0,0,0,0,0,0,0,0,0,0,0,1,35,1093,0,0,0,1,1264,0,0,0,0,8,1,1,0,0,1,5117,1895,2.7,0,0,353,35,318,0,0,1771,321,215,418,1858,291,244,2592,2525,2793,0,1,2309,0,0,0.012,0.046,0.075,0.327,0.1,0.009,0.036,0.059,0.257,0.078,22,טבעת פנימית גזרה מז,2620,קריית אונו,QIRYAT ONO,קרית אונו,15
BAU,2040,683,676000,2502,45010,2502,3,0,0,0,0,0,0,0,0,1,4,83,1,7,163,0,0,0,1,1057,0,0,0,0,9,1,1,0,0,1,5785,1808,3.2,0,0,1382,28,1354,0,0,1333,403,356,621,1951,583,538,2974,2811,3346,0,1,2886,0,0,0.012,0.046,0.075,0.327,0.1,0.009,0.036,0.059,0.257,0.078,22,טבעת פנימית גזרה מז,2620,קריית אונו,QIRYAT ONO,קרית אונו,15
BAU,2040,684,731000,2503,45020,2503,3,0,1,0,0,0,0,0,0,0,0,0,1,9,231,0,0,0,1,3151,0,0,0,0,9,1,1,0,0,1,4419,1425,3.1,0,0,1880,84,1796,0,0,981,372,312,429,1434,434,457,2239,2180,2535,0,1,2837,0,0,0.012,0.046,0.075,0.327,0.1,0.009,0.036,0.059,0.257,0.078,22,טבעת פנימית גזרה מז,2620,קריית אונו,QIRYAT ONO,קרית אונו,15
BAU,2040,298,277000,2504,45040,2504,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1638,0,0,0,0,8,1,1,0,0,1,3412,1264,2.7,0,0,846,43,803,0,0,1180,214,143,279,1238,194,163,1729,1683,1863,0,1,1753,0,0,0.012,0.046,0.075,0.327,0.1,0.009,0.036,0.059,0.257,0.078,22,טבעת פנימית גזרה מז,2620,קריית אונו,QIRYAT ONO,קרית אונו,15
BAU,2040,695,244000,2505,45050,2505,3,0,1,0,0,0,0,0,0,1,22,717,0,0,0,0,1,24000,1,2917,0,0,0,0,8,1,1,0,0,1,4513,1556,2.9,0,0,6471,1451,5020,0,0,1075,308,254,504,1573,434,365,2359,2154,2615,0,1,4307,0,0,0.012,0.046,0.075,0.327,0.1,0.009,0.036,0.059,0.257,0.078,22,טבעת פנימית גזרה מז,2620,קריית אונו,QIRYAT ONO,קרית אונו,15
BAU,2040,696,286000,2506,45060,2506,3,0,0,0,0,0,0,0,0,1,22,666,1,24,540,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,4037,1442,2.8,0,0,1141,0,1141,0,0,899,243,243,468,1382,331,472,2131,1906,2386,0,1,2528,0,0,0.012,0.046,0.075,0.327,0.1,0.009,0.036,0.059,0.257,0.078,22,טבעת פנימית גזרה מז,2620,קריית אונו,QIRYAT ONO,קרית אונו,15
BAU,2040,697,369000,2507,45090,2507,3,0,1,0,0,0,0,0,0,1,22,666,1,24,660,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,4955,1502,3.3,0,0,405,0,405,0,0,1621,469,252,280,1817,288,227,2499,2456,2703,0,1,1943,0,0,0.012,0.046,0.075,0.327,0.1,0.009,0.036,0.059,0.257,0.078,22,טבעת פנימית גזרה מז,2620,קריית אונו,QIRYAT ONO,קרית אונו,15
BAU,2040,1167,385000,2508,45080,2508,4,0,0,0,0,1,20167,0,0,0,0,0,1,22,585,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,2123,643,3.3,0,0,174,0,174,0,0,695,201,108,120,779,123,97,1071,1052,1227,0,1,833,1013,1,0.012,0.046,0.075,0.327,0.1,0.009,0.036,0.059,0.257,0.078,22,טבעת פנימית גזרה מז,2620,קריית אונו,QIRYAT ONO,קרית אונו,15
BAU,2040,698,95400,2509,45100,2509,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,1307,523,2.5,0,0,627,0,627,0,0,224,89,93,206,399,130,165,695,612,756,0,1,1107,0,0,0.012,0.046,0.075,0.327,0.1,0.009,0.036,0.059,0.257,0.078,22,טבעת פנימית גזרה מז,2620,קריית אונו,QIRYAT ONO,קרית אונו,15
BAU,2040,293,294000,2510,45070,2510,3,0,0,0,0,0,0,0,0,1,19,690,1,18,471,0,0,0,1,1169,0,0,0,0,8,1,1,0,0,1,5367,1851,2.9,0,0,662,26,636,0,0,1223,433,342,550,1869,436,515,2776,2591,3258,0,1,2387,0,0,0.012,0.046,0.075,0.327,0.1,0.009,0.036,0.059,0.257,0.078,22,טבעת פנימית גזרה מז,2620,קריית אונו,QIRYAT ONO,קרית אונו,15
BAU,2040,1248,516000,2511,46001,2511,3,0,0,0,0,0,0,0,0,0,0,0,1,42,1034,2,0,0,1,33876,0,0,0,0,9,1,1,0,0,1,2657,830,3.2,0,0,890,445,445,0,0,870,252,135,150,974,155,121,1340,1317,1450,0,1,975,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,2620,קריית אונו,QIRYAT ONO,קרית אונו,15
BAU,2040,1247,399000,2512,46002,2512,2,0,0,0,0,0,0,0,0,0,0,0,1,13,271,2,0,0,1,11376,0,0,0,0,9,1,1,0,0,1,1306,408,3.2,0,0,298,149,60,30,60,139,33,65,382,447,106,132,629,677,907,0,1,460,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,1243,337000,2512,24003,2513,3,0,0,0,0,0,0,0,0,0,0,0,1,15,257,2,0,0,1,26640,0,0,0,0,8,1,1,0,0,1,2354,736,3.2,0,0,1182,591,591,0,0,770,223,120,133,863,137,108,1187,1167,1284,5,7,928,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,1246,1050000,2513,24001,2514,3,0,1,0,0,0,0,0,0,1,80,1800,1,84,2068,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,5679,1775,3.2,0,0,1971,0,1971,0,0,1858,538,289,321,2083,330,260,2864,2815,3098,6,9,2127,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,1245,558000,2514,24002,2515,3,0,1,0,0,0,0,0,0,1,20,450,1,54,1350,2,0,0,1,50868,0,0,0,0,9,1,1,0,0,0,4092,1279,3.2,0,0,2055,1027,411,205,411,1339,387,208,232,1501,238,187,2064,2028,2232,5,7,1630,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,1134,1500000,2515,44060,2516,2,0,0,0,0,0,0,0,0,0,0,0,1,18,450,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,1138,299,3.8,0,0,592,0,592,0,0,196,79,98,153,392,87,133,568,570,533,5,7,574,0,0,0.019,0.092,0.17,0.153,0.125,0.015,0.072,0.134,0.121,0.098,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,348,2090000,2516,44070,2517,2,0,0,0,0,0,0,0,0,1,80,1800,1,72,1768,0,0,0,1,1198,0,0,0,0,9,1,1,0,0,1,6760,2253,3,0,0,2699,16,2683,0,0,1029,480,400,345,1655,690,2161,3743,3017,3270,6,9,3699,0,0,0.007,0.044,0.121,0.291,0.097,0.006,0.034,0.095,0.229,0.076,22,טבעת פנימית גזרה מז,8600,רמת גן,RAMAT GAN,רמת גן,15
BAU,2040,601,248000,2601,46160,2601,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,1,0,0,1,6004,1876,3.2,0,0,5714,0,5,3322,2388,1312,385,473,897,1884,570,481,2993,3011,2856,5,7,5338,0,0,0.019,0.092,0.17,0.153,0.125,0.015,0.072,0.134,0.121,0.098,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אפעל,15
BAU,2040,600,464000,2602,46170,2602,2,0,1,0,0,0,0,0,0,1,8,133,1,26,636,0,0,0,1,2016,0,0,0,0,5,1,1,0,0,1,1762,464,3.8,0,0,608,53,145,410,0,385,113,139,264,553,167,141,878,884,838,5,7,850,0,0,0.019,0.092,0.17,0.153,0.125,0.015,0.072,0.134,0.121,0.098,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,599,228000,2603,46150,2603,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1971,0,0,0,0,5,1,1,0,0,1,1322,348,3.8,0,0,405,50,355,0,0,289,85,104,197,415,125,106,659,663,629,5,7,674,0,0,0.019,0.092,0.17,0.153,0.125,0.015,0.072,0.134,0.121,0.098,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,1244,227000,2604,46110,2604,3,0,0,0,0,0,0,0,0,0,0,0,1,21,473,0,0,0,1,2286,0,0,0,0,5,1,1,0,0,1,3330,1009,3.3,0,0,515,60,455,0,0,777,329,286,393,1135,242,168,1764,1566,1606,5,7,1443,0,0,0.019,0.092,0.17,0.153,0.125,0.015,0.072,0.134,0.121,0.098,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,304,101000,2605,46020,2605,3,0,0,0,0,0,0,0,0,0,0,0,1,22,547,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,2323,664,3.5,0,0,154,0,154,0,0,587,165,169,348,741,169,144,1173,1150,946,5,7,835,0,0,0.019,0.092,0.17,0.153,0.125,0.015,0.072,0.134,0.121,0.098,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,299,248000,2606,46010,2606,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,2726,826,3.3,0,0,566,0,566,0,0,610,169,167,343,799,214,424,1450,1276,1183,5,7,1360,0,0,0.019,0.092,0.17,0.153,0.125,0.015,0.072,0.134,0.121,0.098,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,300,40700,2607,46040,2607,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,1523,346,4.4,0,0,122,0,122,0,0,471,149,114,186,505,57,42,777,746,620,5,7,459,0,0,0.019,0.092,0.17,0.153,0.125,0.015,0.072,0.134,0.121,0.098,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,301,201000,2608,46030,2608,3,0,0,0,0,0,0,0,0,0,0,0,1,13,271,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,3670,1079,3.4,0,0,481,0,481,0,0,895,272,253,561,1172,270,248,1864,1806,1495,5,7,1556,0,0,0.019,0.092,0.17,0.153,0.125,0.015,0.072,0.134,0.121,0.098,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,598,422000,2609,46100,2609,3,0,1,1,515,0,0,0,0,1,58,1561,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,7253,1727,4.2,0,0,790,0,790,0,0,1589,688,721,946,2359,587,364,3657,3596,3534,5,7,2537,0,0,0.019,0.092,0.17,0.153,0.125,0.015,0.072,0.134,0.121,0.098,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,605,129000,2610,46130,2610,3,0,0,0,0,0,0,0,0,1,6,70,0,0,0,0,0,0,1,1296,0,0,0,0,3,2,0.99,0,0.01,1,1770,571,3.096497,0,5.2483,223,31,192,0,0,398,123,166,311,543,151,77,870,900,857,5,7,773,0,0,0.019,0.092,0.17,0.153,0.125,0.015,0.072,0.134,0.121,0.098,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,597,785000,2611,46140,2611,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,18000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,414,207,83,41,83,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,596,142000,2612,46120,2612,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,18000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,414,207,83,41,83,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,604,161000,2613,46090,2613,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1700,0,0,0,0,0,0,3,2,0.98,0,0.02,1,3299,1000,3.282642,0,5.5638,996,44,952,0,0,705,235,287,588,1029,230,225,1588,1711,1598,5,7,1760,0,0,0.019,0.092,0.17,0.153,0.125,0.015,0.072,0.134,0.121,0.098,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,602,274000,2614,46070,2614,6,0,0,0,0,0,0,0,0,1,9,177,0,0,0,2,0,0,1,14194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6056,436,3,3781,1836,0,0,0,0,0,0,0,0,0,0,5,7,3343,0,0,0,0,0,0,0,0,0,0,0,0,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,606,115000,2615,46052,2615,3,0,0,0,0,0,0,0,0,0,0,0,1,15,257,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,3558,912,3.9,0,0,37,0,8,29,0,852,352,263,589,1044,243,213,1775,1782,1449,5,7,1088,0,0,0.019,0.092,0.17,0.153,0.125,0.015,0.072,0.134,0.121,0.098,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,294,505000,2615,46051,2616,3,0,0,0,0,0,0,0,0,0,0,0,1,21,517,0,0,0,1,7308,0,0,0,0,6,1,1,0,0,1,3558,912,3.9,0,0,329,274,56,0,0,1100,347,266,434,1179,133,99,1815,1743,1632,5,7,1513,0,0,0.019,0.092,0.17,0.153,0.125,0.015,0.072,0.134,0.121,0.098,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,289,245000,2616,46060,2617,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,603,292000,2617,46080,2618,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1736,0,1,760,975,0,0,0,0,0,0,0,0,0,0,5,7,1455,0,0,0,0,0,0,0,0,0,0,0,0,22,טבעת פנימית גזרה מז,2400,אור יהודה,OR YEHUDA,אור יהודה,15
BAU,2040,1128,406000,2701,29030,2701,5,0,0,0,0,0,0,0,0,1,42,1400,1,18,442,2,0,0,1,290,0,0,0,0,8,1,1,0,0,0,4885,1684,2.9,0,0,6436,6,227,3121,3082,1083,301,370,665,1566,427,473,2477,2408,2402,4,3,4659,0,0,0.009,0.053,0.113,0.27,0.083,0.007,0.041,0.089,0.212,0.123,23,טבעת פנימית גזרה דר,565,אזור,AZOR,אזור,15
BAU,2040,364,386000,2702,29021,2702,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4045,0,0,0,0,8,1,1,0,0,0,3328,1189,2.8,0,0,1899,106,0,1793,0,738,205,252,454,1067,291,323,1688,1640,1636,4,3,2090,0,0,0.009,0.053,0.113,0.27,0.083,0.007,0.041,0.089,0.212,0.123,23,טבעת פנימית גזרה דר,565,אזור,AZOR,אזור,15
BAU,2040,589,956000,2703,29010,2703,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,519,0,0,0,0,7,1,1,0,0,0,4766,1402,3.4,0,0,986,14,972,0,0,1226,283,329,738,1543,395,253,2385,2381,2306,4,3,2119,0,0,0.009,0.053,0.113,0.27,0.083,0.007,0.041,0.089,0.212,0.123,23,טבעת פנימית גזרה דר,565,אזור,AZOR,אזור,15
BAU,2040,595,533000,2704,29022,2704,3,0,1,0,0,0,0,0,0,0,0,0,1,17,308,0,0,0,1,3051,0,0,0,0,6,1,1,0,0,0,4782,1708,2.8,0,0,603,76,527,0,0,1147,274,332,751,1580,407,291,2437,2345,2385,4,3,2070,0,0,0.009,0.053,0.113,0.27,0.083,0.007,0.041,0.089,0.212,0.123,23,טבעת פנימית גזרה דר,565,אזור,AZOR,אזור,15
BAU,2040,1271,1620000,2801,30010,2801,2,0,1,0,0,0,0,0,0,1,59,1638,1,6,135,0,0,0,1,2775,0,0,0,0,7,1,1,0,0,1,393,357,1.1,0,0,167,77,90,0,0,52,204,17,36,67,11,6,161,232,207,0,1,486,0,0,0.017,0.068,0.085,0.335,0.055,0.013,0.054,0.067,0.263,0.044,23,טבעת פנימית גזרה דר,22,מקווה ישראל,MIQWE YISRA'EL,חסר מעמד,15
BAU,2040,1270,1150000,2802,30020,2802,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,טבעת פנימית גזרה דר,-2,שטח ללא שיפוט,no municipality,חסר מעמד,15
BAU,2040,463,215000,2803,30030,2803,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,טבעת פנימית גזרה דר,-2,שטח ללא שיפוט,no municipality,חסר מעמד,15
BAU,2040,594,1750000,2804,30040,2804,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,טבעת פנימית גזרה דר,-2,שטח ללא שיפוט,no municipality,חסר מעמד,15
BAU,2040,339,3020000,2805,30050,2805,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,טבעת פנימית גזרה דר,-2,שטח ללא שיפוט,no municipality,חסר מעמד,15
BAU,2040,391,354000,2806,32090,2806,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,0,0,0,0,0,0,0,0,0,0,0,0,23,טבעת פנימית גזרה דר,6600,חולון,HOLON,חולון,15
BAU,2040,421,279000,2807,32110,2807,3,0,0,0,0,0,0,0,0,0,0,0,1,12,296,0,0,0,1,1116,0,0,0,0,5,1,1,0,0,1,4352,1501,2.9,0,0,577,574,3,0,0,1024,284,298,628,1394,403,321,2179,2173,2365,0,1,2108,0,0,0.009,0.052,0.104,0.296,0.099,0.007,0.041,0.082,0.232,0.078,23,טבעת פנימית גזרה דר,6600,חולון,HOLON,חולון,15
BAU,2040,441,113000,2808,32100,2808,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,1,33984,0,0,1,717,0,0,0,0,0,1,0,0,0,0,0,4078,3356,722,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2745,0,0,0,0,0,0,0,0,0,0,0,0,23,טבעת פנימית גזרה דר,6600,חולון,HOLON,חולון,15
BAU,2040,438,314000,2809,32130,2809,3,0,1,0,0,0,0,0,0,0,0,0,1,23,431,0,0,0,1,2576,0,0,0,0,4,2,0.9,0,0.1,1,5673,1956,2.78893,0,4.727,633,257,376,0,0,1455,391,471,767,1757,390,442,2920,2753,2744,0,1,2562,0,0,0.009,0.052,0.104,0.296,0.099,0.007,0.041,0.082,0.232,0.078,23,טבעת פנימית גזרה דר,6600,חולון,HOLON,חולון,15
