TAZ,Agg_taz_nu,super_taz,שם איזור 2020,similar,sector,in_jerusalem_metropolin,jerusalem district,in jerusalem,city,hh2015,newhh1520,newhh2025,newhh2530,newhh3035,newhh3540,newhh1540,hh20,hh25,hh30,hh35,hh40,pop15,pop20,pop25,pop30,pop35,pop40,hhsize15,hhsize20,hhsize25,hhsize30,hhsize35,hhsize40,emp2hh,empd15,empd20,empd25,empd30,empd35,empd40,empi15,empi20,empi25,empi30,empi35,empi40,empe15,empe20,empe25,empe30,empe35,empe40,emp15,emp20,emp25,emp30,emp35,emp40,school16,school20,school25,school30,school35,school40,yeshiva15,yeshiva20,yeshiva25,yeshiva30,yeshiva35,yeshiva40,college15,college20,college25,college30,college35,college40,ind30,htl30,bsn30,pub30,edu30,agr30,ind40,htl40,bsn40,pub40,edu40,agr40,InJerDistrict
8651,865,86,לפיד,,Jewish,yes,yosh,no,מטה בנימין,771.4285714,-22.82179905,198.286303,219.9164214,25.87741124,176.0246528,597.2829894,748.6067724,946.8930754,1166.809497,1192.686908,1368.711561,2700,2620.123703,3314.125764,4083.833239,4770.747632,5474.846243,3.5,3.5,3.5,3.5,4,4,4,192.8571429,187.1516931,236.7232689,291.7023742,298.171727,342.1778902,,,,,,,77.99333335,49.03102817,55.4555706,83.53704434,109.5434616,122.7326338,270.8504762,236.1827213,292.1788395,375.2394185,407.7151886,464.910524,1169.9,735.4654225,831.833559,1253.055665,1643.151924,1840.989507,,,,,,,,,,,,,0,105.0670372,75.04788371,112.5718256,83.53704434,0,0,130.1749467,92.98210481,120.8767362,122.7326338,0,0
8652,865,86,"את שילת""",,Jewish,yes,other,no,חבל מודיעין,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,732.2,932.2,1032.2,1132.2,1232.2,1332.2,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,441.644687,503.8723435,124.455313,0,0,62.22765651,519.66,592.88,146.44,0,0,73.22,0
8653,865,86,שילת,,Jewish,yes,other,no,חבל מודיעין,180,0,0,0,0,0,0,180,180,180,180,180,503.5891421,513.9082305,521.8273642,526.2174869,524.6652672,521.5727235,2.797717456,2.855045725,2.899040912,2.923430483,2.91480704,2.897626241,,,,,,,,,,,,,,,,,,,,36.61,36.91957265,37.15714666,37.28885034,37.24228375,37.14950744,290,290,290,290,290,290,0,0,0,0,0,0,,,,,,,9.322212586,9.322212586,7.457770069,3.728885034,7.457770069,0,9.28737686,9.28737686,7.429901488,3.714950744,7.429901488,0,0
8661,866,86,מודיעין עילית הגבעה הצפונית,,U. Orthodox,yes,yosh,no,מודיעין עילית,2338,46.76,47.6952,48.649104,49.62208608,50.6145278,243.3409179,2384.76,2432.4552,2481.104304,2530.72639,2581.340918,17301.2,17647.224,18000.16848,18360.17185,18727.37529,19101.92279,7.4,7.4,7.4,7.4,7.4,7.4,4,584.5,596.19,608.1138,620.276076,632.6815975,645.3352295,,,,,,,628.8229071,579.6080688,552.999339,561.8495397,576.7390284,584.4897483,1213.322907,1175.798069,1161.113139,1182.125616,1209.420626,1229.824978,9432.343606,8694.121032,8294.990084,8427.743095,8651.085426,8767.346225,1455.749387,1763.367764,1825.567632,1717.259948,1657.305823,1693.477572,,,,,,,0,280,160,180,561.8495397,0,0,290,170,185,584.4897483,0,0
8662,866,86,מודיעין עילית הגבעה הדרומית,,U. Orthodox,yes,yosh,no,מודיעין עילית,2542,50.84,51.8568,52.893936,53.95181472,55.03085101,264.5734017,2592.84,2644.6968,2697.590736,2751.542551,2806.573402,18556.6,18409.164,17983.93824,18073.85793,18435.33509,18804.04179,7.3,7.1,6.8,6.7,6.7,6.7,4,635.5,648.21,661.1742,674.397684,687.8856377,701.6433504,,,,,,,711.951962,662.5000142,586.9205194,573.6089663,595.8355091,608.930955,1347.451962,1310.710014,1248.094719,1248.00665,1283.721147,1310.574305,10679.27943,9937.500214,8803.807791,8604.134495,8937.532636,9133.964325,1359.654679,1620.530427,1789.687789,1723.501694,1594.815249,1601.448142,,,,,,,0,307,180,187,573.6089663,0,0,308.85,190,202,608.930955,0,0
8663,866,86,מודיעין עילית גרין פארק,,U. Orthodox,yes,yosh,no,מודיעין עילית,1233,150,250,65.32,67.9328,70.650112,603.902912,1383,1633,1698.32,1766.2528,1836.902912,7582.95,8712.9,10451.2,10699.416,11127.39264,11388.79805,6.15,6.3,6.4,6.3,6.3,6.2,4,308.25,345.75,408.25,424.58,441.5632,459.225728,,,,,,,227.4885,261.387,313.536,,,,535.7385,607.137,721.786,424.58,441.5632,459.225728,3412.3275,3920.805,4703.04,4814.7372,5007.326688,5124.959124,682.4655,784.161,940.608,962.94744,1001.465338,1024.991825,,,,,,,0,200,110,114,320.98248,0,0,210,120,129,341.6639416,0,0
8664,866,86,מודיעין עילית נאות הפסגה,,U. Orthodox,yes,yosh,no,מודיעין עילית,875,400,560,570,96.2,100.048,1726.248,1275,1835,2405,2501.2,2601.248,4900,7395,10826.5,14430,15257.32,15867.6128,5.6,5.8,5.9,6,6.1,6.1,4,218.75,318.75,458.75,601.25,625.3,650.312,,,,,,,147,221.85,324.795,,,,365.75,540.6,783.545,601.25,625.3,650.312,2205,3327.75,4871.925,6493.5,6865.794,7140.42576,441,665.55,974.385,1298.7,1373.1588,1428.085152,,,,,,,0,190,176,235,432.9,0,0,200,200,250,476.028384,0,0
8665,866,86,מודיעין עילית ברכפלד מזרח,8666,U. Orthodox,yes,yosh,no,מודיעין עילית,0,0,0,250,1000,0,1250,0,0,250,1250,1250,0,0,0,1250,6875,9000,,,,5,5.5,7.2,4,0,0,0,62.5,312.5,312.5,,,,,,,0,0,0,0,187.7136753,270.1702612,350,350,350,350,500.2136753,582.6702612,0,0,0,0,2815.705129,4052.553918,0,0,0,0,769.2307693,815.2099889,,,,,,,150,125,25,0,50,0,0,102,110,100,270.1702612,0,0
8666,866,86,מודיעין עילית ברכפלד מערב,,U. Orthodox,yes,yosh,no,מודיעין עילית,2350,50,50,50,50,50,250,2400,2450,2500,2550,2600,16450,17040,17640,18000,18105,18200,7,7.1,7.2,7.2,7.1,7,4,587.5,600,612.5,625,637.5,650,,,,,,,620.292694,655.7089536,590.445241,553.3255337,566.8358008,588.1828856,1207.792694,1255.708954,1202.945241,1178.325534,1204.335801,1238.182886,9304.390411,9835.634305,8856.678615,8299.883005,8502.537012,8822.743284,1200.895068,1268.475008,1753.487021,1872.255618,1641.280619,1514.35491,,,,,,,0,291,182,152,553.3255337,0,0,300,190,160,588.1828856,0,0
8671,867,86,מתתיהו,,U. Orthodox,yes,yosh,no,מודיעין עילית,130,,0,350,600,0,950,130,130,480,1080,1080,676,700,702,3360,7560,7560,5.2,5.384615385,5.4,7,7,7,3,43.33333333,43.33333333,43.33333333,160,360,360,,,,,,,22.56664096,20.6480447,20.74384732,101.1709343,225.9657254,219.0852207,65.89997429,63.98137803,64.07718065,261.1709343,585.9657254,579.0852207,338.4996144,309.7206704,311.1577097,1517.564014,3389.485881,3286.278311,60.69228794,76.4702895,69.70637871,312.7474049,703.735151,736.7735126,,,,,,,20.89367474,47.01076817,39.17564014,52.23418685,101.1709343,0,46.32681766,110.0261919,86.86278311,115.8170441,219.0852207,0,0
8672,867,86,מתתיהו אזור תעשייה,,U. Orthodox,yes,yosh,no,מודיעין עילית,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,250,250,250,250,250,250,,,,,,,250,250,250,250,250,250,,,,,,,,,,,,,,,,,,,175,0,0,75,0,0,175,0,0,75,0,0,0
8673,867,86,חשמונאים,,Jewish,yes,yosh,no,מטה בנימין,578.210209,-1.380140793,13.47318566,12.81622712,0.883775917,10.37770706,36.17075496,576.8300682,590.3032539,603.119481,604.0032569,614.380964,2833.230024,2826.467334,2892.485944,2955.285457,3030.998162,3083.075383,4.9,4.9,4.9,4.9,5.018181818,5.018181818,4,144.5525523,144.2075171,147.5758135,150.7798703,151.0008142,153.595241,,,,,,,57.13463864,45.27942722,49.02128789,54.77049014,55.89663279,55.88657291,201.6871909,189.4869443,196.5971014,205.5503604,206.897447,209.4818139,857.0195796,679.1914083,735.3193183,821.5573521,838.4494919,838.2985937,,,,,,,,,,,,,0,55.49859731,39.05456847,55.49859731,54.77049014,0,0,56.56008976,39.80154464,56.56008976,55.88657291,0,0
8674,867,86,גני מודיעין,8666,U. Orthodox,yes,yosh,no,מטה בנימין,412.2040374,39.59906613,123.1466349,139.3454147,137.5291223,155.5147825,595.1350205,451.8031035,574.9497384,714.2951531,851.8242754,1007.339058,2432.003821,2665.638311,3392.203457,4214.341403,5110.945653,6044.034348,5.9,5.9,5.9,5.9,6,6,4,103.0510094,112.9507759,143.7374346,178.5737883,212.9560689,251.8347645,,,,,,,72.77670558,66.50441207,77.79173325,100.0447713,126.2492541,147.9586543,175.8277149,179.455188,221.5291679,278.6185596,339.2053229,399.7934188,1091.650584,997.5661811,1166.875999,1500.67157,1893.738811,2219.379815,221.6915041,300.5337346,391.4080912,441.5357689,505.0969762,606.0037085,,,,,,,0,55.72371192,41.79278394,80.79938228,100.0447713,0,0,79.95868376,51.97314445,119.9380256,147.9586543,0,0
8681,868,86,מודיעין - אזור תעסוקה,8611,Jewish,yes,other,no,מודיעין,0,0,0,0,0,3500,3500,0,0,0,0,3500,0,0,0,0,0,10500,,,,,,3,,,,,,,,,,,,,,,,,,,,52.3,52.3,52.3,52.3,52.3,577.1174277,,0,0,0,0,3147.261416,0,0,0,0,0,0,,,,,,,0,10.43536107,0,0,41.86463893,0,0,115.1516011,0,0,461.9658266,0,0
8682,868,86,מודיעין - היי פארק,8611,Jewish,yes,other,no,מודיעין,0,0,0,1250,2000,750,4000,0,0,1250,3250,4000,0,0,0,3750,10500,14850,,,,3,3.230769231,3.7125,,,,,,,,,,,,,,,,,,,,523,523,523,710.8678999,1053.549782,1259.922063,,0,0,1130.518499,3233.246733,4371.330943,0,0,0,0,0,0,,,,,,,171.2484847,129.7294414,246.0502277,0,163.8397462,0,303.5159474,229.928775,436.0924307,0,290.3849097,0,0
8683,868,86,מחלף ענבה,,Jewish,yes,other,no,מודיעין,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8684,868,86,ישפרו,,Jewish,yes,other,no,מודיעין,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,836.8,836.8,836.8,836.8,836.8,836.8,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,83.68,669.44,83.68,0,0,0,83.68,669.44,83.68,0,0,0,0
8685,868,86,מודיעין פארק השבטים,no,Jewish,yes,other,,מודיעין,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8691,869,86,גוש טלמונים,,Jewish,yes,yosh,no,מטה בנימין,1029.209471,223.8576798,312.8663291,369.34676,334.4265213,433.6151365,1674.112427,1253.067151,1565.93348,1935.28024,2269.706761,2703.321898,5763.573039,7017.176046,8769.227489,10837.56934,13164.29922,15679.26701,5.6,5.6,5.6,5.6,5.8,5.8,5,205.8418942,250.6134302,313.186696,387.056048,453.9413523,540.6643796,,,,,,,195.6021766,199.0432951,224.840193,276.5034991,349.1341662,412.7259976,401.4440709,449.6567253,538.0268891,663.5595472,803.0755185,953.3903772,2934.032649,2985.649426,3372.602896,4147.552487,5237.012493,6190.889965,,,,,,,,,,,,,66.35595472,152.6186958,99.53393207,66.35595472,276.5034991,0,95.33903772,209.745883,143.0085566,95.33903772,412.7259976,0,0
8692,869,86,"ניל""י- נעלה",,Jewish,yes,yosh,no,מטה בנימין,614.0816327,234.7501619,175.8910941,186.8197854,205.1094716,202.6057328,1005.176246,848.8317945,1024.722889,1211.542674,1416.652146,1619.257878,3009,4159.275793,5021.142154,5936.559103,6941.595514,7934.363604,4.9,4.9,4.9,4.9,4.9,4.9,5,122.8163265,169.7663589,204.9445777,242.3085348,283.3304291,323.8515757,,,,,,,75.06999997,94.33089561,111.2255127,133.1692085,159.2473873,178.4856841,197.8863265,264.0972545,316.1700904,375.4777433,442.5778164,502.3372598,1126.05,1414.963434,1668.382691,1997.538128,2388.710809,2677.285262,,,,,,,,,,,,,0,93.86943583,75.09554867,75.09554867,133.1692085,0,0,125.584315,100.467452,95.44407936,178.4856841,0,0
8693,869,86,עטרת / חלמיש,,Jewish,yes,yosh,no,מטה בנימין,342.7793509,63.43298707,101.054552,113.1902354,109.6457848,124.701877,512.0254363,406.212338,507.26689,620.4571253,730.1029102,854.8047872,1988.120235,2356.03156,2942.147962,3598.651327,4307.60717,5043.348244,5.8,5.8,5.8,5.8,5.9,5.9,3,114.2597836,135.4041127,169.0889633,206.8190418,243.3676367,284.9349291,,,,,,,54.63663758,59.54940634,69.84310696,85.64790158,105.0814782,122.5398668,168.8964212,194.953519,238.9320703,292.4669434,348.4491149,407.4747958,819.5495637,893.2410951,1047.646604,1284.718524,1576.222173,1838.098001,,,,,,,,,,,,,0,73.11673584,73.11673584,61.41805811,85.64790158,0,0,101.868699,101.868699,81.49495916,122.5398668,0,0
8694,869,86,בית אריה,,Jewish,no,yosh,,מטה בנימין,1124.285714,169.5705144,295.0180912,311.0619042,319.8425116,314.6198735,1410.112895,1293.856229,1588.87432,1899.936224,2219.778736,2534.398609,4722,5434.19616,6673.272143,7979.732141,9323.07069,10644.47416,4.2,4.2,4.2,4.2,4.2,4.2,5,224.8571429,258.7712457,317.774864,379.9872448,443.9557471,506.8797218,,,,,,,103.8933333,108.0137757,132.0116146,166.2010877,201.2481926,227.6548614,328.7504762,366.7850214,449.7864785,546.1883325,645.2039397,734.5345833,1558.4,1620.206635,1980.174218,2493.016315,3018.722889,3414.822921,,,,,,,,,,,,,0,136.5470831,136.5470831,109.2376665,166.2010877,0,0,183.6336458,183.6336458,139.5615708,227.6548614,0,0
8711,871,87,דיר דיבוואן,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,0,0,0,0,0,0,17488.62095,18455.19725,19843.71386,21120.29477,22241.04523,23214.8185,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8712,871,87,סינג'יל,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,0,0,0,0,0,0,27813.57394,29774.40974,32349.19822,34742.47094,36945.66357,38988.50029,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8721,872,87,ביר זית,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,0,0,0,0,0,0,32495.28231,34704.9264,37528.3431,40144.26343,42496.98292,44588.95152,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8722,872,87,כובר,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,0,0,0,0,0,0,12266.43107,13100.53513,14166.32819,15153.7948,16041.90746,16831.59097,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8723,872,87,רואבי,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8724,872,87,סענג'יל,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,0,0,0,0,0,0,20802.71936,22217.2818,24024.7671,25699.41809,27205.57405,28544.8034,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8731,873,87,כפר ניעמה / בלעין,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,0,0,0,0,0,0,19841.88497,21427.93905,23334.6933,25094.18921,26726.18204,28244.43284,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8732,873,87,בית ע'ור / בית ליקיא,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,0,0,0,0,0,0,31296.99382,33798.70798,36806.26881,39581.55617,42155.73044,44550.49716,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8741,874,87,שוקבא / נעלין,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,0,0,0,0,0,0,25384.91197,27938.48629,30939.25056,33782.92184,36533.84499,39232.77088,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8742,874,87,אל-אתחאד,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,0,0,0,0,0,0,12078.61557,12928.03722,14003.79245,14990.95822,15889.30469,16710.01651,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8743,874,87,דיר אבו משעל,,Palestinian,no,Palestinian,,Palestinian,,,,,,,0,0,0,0,0,0,6537.395026,6997.133548,7579.372203,8113.662956,8599.881406,9044.081099,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8744,874,87,בית רימא,,Palestinian,no,Palestinian,,Palestinian,,,,,,,0,0,0,0,0,0,6444.003669,6897.174497,7471.095457,7997.753485,8477.025957,8914.879941,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8745,874,87,קראות בני זיד,,Palestinian,yes,Palestinian,,Palestinian,,,,,,,0,0,0,0,0,0,6070.438238,6497.338294,7037.988474,7534.115602,7985.604163,8398.075306,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8810,881,88,פדואל,,Jewish,no,yosh,,איזור השומרון,686.1153612,93.5756061,285.0843277,326.5049459,112.1951352,251.2480174,1068.608032,779.6909673,1064.775295,1391.280241,1503.475376,1754.723394,3636.411414,4132.362127,5643.309064,7373.785277,8870.504719,10352.86802,5.3,5.3,5.3,5.3,5.9,5.9,5,137.2230722,155.9381935,212.955059,278.2560482,300.6950752,350.9446787,,,,,,,119.1173864,114.4302873,122.5433779,149.0260809,184.7030205,213.6193424,256.3404587,270.3684808,335.4984369,427.282129,485.3980957,564.5640211,1786.760796,1716.45431,1838.150669,2235.391213,2770.545308,3204.290136,,,,,,,,,,,,,0,106.8205323,85.45642581,85.45642581,149.0260809,0,0,141.1410053,112.9128042,95.97588358,213.6193424,0,0
8811,881,88,מפעלי ברקן,,Jewish,no,yosh,,איזור השומרון,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,7500,7875,8268.75,8682.1875,9116.296875,9572.111719,,,,,,,7500,7875,8268.75,8682.1875,9116.296875,9572.111719,,,,,,,,,,,,,,,,,,,6077.53125,1302.328125,1302.328125,0,0,0,6700.478203,1435.816758,1435.816758,0,0,0,0
8812,881,88,ברקן,,Jewish,no,yosh,,איזור השומרון,864.9319418,85.40921844,201.1995563,222.8896516,171.667257,194.1679931,875.3336764,950.3411602,1151.540716,1374.430368,1546.097625,1740.265618,4670.632486,5131.842265,6218.319869,7421.923988,8503.536938,9571.4609,5.4,5.4,5.4,5.4,5.5,5.5,5,172.9863884,190.068232,230.3081433,274.8860736,309.219525,348.0531236,,,,,,,139.0855013,125.799674,122.6138194,139.0465081,166.4346978,186.0784013,312.0718897,315.867906,352.9219627,413.9325817,475.6542228,534.1315249,2086.28252,1886.99511,1839.207291,2085.697621,2496.520467,2791.176019,,,,,,,,,,,,,0,103.4831454,82.78651634,82.78651634,144.8764036,0,0,133.5328812,106.826305,106.826305,186.0784013,0,0
8813,881,88,יקיר,,Jewish,no,yosh,,איזור השומרון,481.9942769,158.6310115,198.6524657,219.5975121,211.6128018,234.2230199,1022.716811,640.6252883,839.2777541,1058.875266,1270.488068,1504.711088,2554.569667,3395.314028,4448.172097,5612.038911,6860.635567,8125.439875,5.3,5.3,5.3,5.3,5.4,5.4,5,96.39885537,128.1250577,167.8555508,211.7750532,254.0976136,300.9422176,,,,,,,72.17117568,86.25716826,107.9317734,136.2290623,169.0562524,196.6564435,168.5700311,214.3822259,275.7873242,348.0041156,423.153866,497.5986611,1082.567635,1293.857524,1618.976602,2043.435935,2535.843786,2949.846652,,,,,,,,,,,,,0,87.00102889,55.68065849,69.60082311,136.2290623,0,0,124.3996653,79.61578577,94.54374561,196.6564435,0,0
