scenario,year,taz,pop,hh,hhsize,empd,empi,empe,emp,school,yeshiva,college,ind,htl,bsn,pub,edu,agr,
base,2020,7321,5925.356046,1209.256336,4.9,241.8512672,,149.0050321,390.8562993,2235.075481,,,,,,,,,
base,2020,7331,1744.550417,281.3790995,6.2,56.27581989,,50.59262896,106.8684489,758.8894344,172.2543474,,,,,,,,
base,2020,7341,1640.394249,390.5700593,4.2,78.11401187,220,38.54876564,336.6627775,578.2314846,,,,,,,,,
base,2020,7401,0,0,,,,0,0,0,0,,,,,,,,
base,2020,7402,3975.653681,651.3636364,6.103585554,130.2727273,,116.4360333,246.7087606,1746.540499,423.4493323,,,,,,,,
base,2020,7403,6675.480646,1140,5.855684777,228,,194.0867679,422.0867679,2911.301519,679.6034013,,,,,,,,
base,2020,7404,8249.543679,1286.929825,6.410251376,257.3859649,,255.255996,512.6419609,3828.83994,878.3540425,,,,,,,,
base,2020,7405,4536.71546,764.2857143,5.935889387,152.8571429,,132.9592787,285.8164215,1994.38918,517.2309293,,,,,,,,
base,2020,7406,4107.581671,661.5151515,6.209353877,132.3030303,,131.5536058,263.8566361,1973.304087,424.723115,,,,,,,,
base,2020,7412,7596.002452,1337.44898,5.679470819,267.4897959,,275.7644124,543.2542083,4136.466186,639.1268964,,,,,,,,
base,2020,7413,3009.550069,464.2857143,6.48210784,92.85714286,,111.862321,204.7194638,1677.934814,239.1500712,,,,,,,,
base,2020,7414,4666.444473,737.1232464,6.330616346,147.4246493,,172.4151817,319.839831,2586.227726,364.5342471,,,,,,,,
base,2020,7415,2567.299741,395.7142857,6.48776108,79.14285714,,95.42737322,174.5702304,1431.410598,204.0264273,,,,,,,,
base,2020,7416,3546,612.8571429,5.786013986,122.5714286,,113.6371734,236.208602,1704.557602,272.7694056,,,,,,,,
base,2020,7417,4020,700,5.742857143,140,,143.2831251,283.2831251,2149.246877,317.0713397,,,,,,,,
base,2020,7418,2650,500,5.3,100,,94.45280636,194.4528064,1416.792095,209.0146891,,,,,,,,
base,2020,7419,0,0,0,0,,0,0,0,0,,,,,,,,
base,2020,7421,0,0,,0,,0,0,0,0,,,,,,,,
base,2020,7501,7669.242246,1826.010059,4.2,,,,473.7696043,2100,0,,,,,,,,
base,2020,7502,1199.353581,305.3813915,3.927395755,,,,43.73394441,0,0,,,,,,,,
base,2020,7503,1980,600,3.3,,,,66.528,0,0,,,,,,,,
base,2020,7504,0,0,,,,,0,0,0,,,,,,,,
base,2020,7511,2397.6,666,3.6,,,,262.15776,96,0,,,,,,,,
base,2020,7512,962.5,275,3.5,,,,51.69096,0,0,,,,,,,,
base,2020,7513,0,0,,,,,0,0,0,,,,,,,,
base,2020,7514,1154.2,398,2.9,,,,106.9784915,122.6614425,0,,,,,,,,
base,2020,7521,4049.81628,1094.544941,3.7,,,,1170.203907,195,0,,,,,,,,
base,2020,7531,3504.6,1062,3.3,,,,554.52824,169,0,,,,,,,,
base,2020,7601,3103.233629,960.7605091,3.229976253,,,,127.5639219,82,0,,,,,,,,
base,2020,7602,2038.065099,631.2476563,3.228629967,,,,96.23696786,795.8233787,0,,,,,,,,
base,2020,7603,2000.533871,649.6980847,3.079174648,,,,173.1485543,486.1033142,35,,,,,,,,
base,2020,7604,422.3082524,140.2714727,3.010649594,,,,458.181096,0,0,,,,,,,,
base,2020,7605,1417.237864,472.8046087,2.997512795,,,,68.33333333,83.6,0,,,,,,,,
base,2020,7606,1319.099888,443.2299498,2.976107297,,,,157.8554156,1688.510962,0,,,,,,,,
base,2020,7611,2289.3019,567.2250683,4.035967428,,,,39.28163026,52,0,,,,,,,,
base,2020,7612,1311.443572,324.9436988,4.03591015,,,,65.8653656,203.7795344,0,,,,,,,,
base,2020,7613,4491.231726,1481.95081,3.030621325,,,,73.11256347,128,0,,,,,,,,
base,2020,7614,1091.885396,360.8999059,3.025452149,,,,156.8738806,600,0,,,,,,,,
base,2020,7615,0,0,,,,,0,108,0,,,,,,,,
base,2020,7621,275.9117806,89.24507137,3.09161925,,,,327.227516,1234.72015,0,,,,,,,,
base,2020,7622,457.9754369,146.1389689,3.133835145,,,,467.5099974,0,0,,,,,,,,
base,2020,7623,1573,510,3.084313725,,,,140.3584,29,0,,,,,,,,
base,2020,7624,3636.787466,1182.478018,3.075564545,,,,30.14818769,148,0,,,,,,,,
base,2020,7625,0,0,,,,,151.0646242,90.96936243,0,,,,,,,,
base,2020,7626,96.66064982,31.38446111,3.079888786,,,,207.1243617,670.9154253,0,,,,,,,,
base,2020,7627,3044.625993,1000.674765,3.042572973,,,,57.53,0,71,,,,,,,,
base,2020,7628,2456.765241,782.9367546,3.137884671,,,,21.62691042,50,0,,,,,,,,
base,2020,7629,0,0,,,,,0,0,0,,,,,,,,
base,2020,7631,4193.445452,1075.242424,3.9,215.0484847,,73.56535746,288.6138422,1103.480362,,,,,,,,,
base,2020,7641,3235.2,1011,3.2,,,,1044.7076,619,0,,,,,,,,
base,2020,7642,2026.5,579,3.5,,,,1052.733437,170.433036,0,,,,,,,,
base,2020,7651,7651.998076,1625,4.708921893,,,,802.8060397,1926.55204,0,,,,,,,,
base,2020,7652,6192,1376,4.5,,,,554.6784,1857.6,0,,,,,,,,
base,2020,7661,3860.464916,643.0815109,6.003072472,,,,482.0384773,1973.812079,686.3623464,,,,,,,,
base,2020,7701,6776.587205,1764.148416,3.841279535,352.8296831,,153.2196319,506.049315,2298.294478,,,,,,,,,
base,2020,7702,2077.618366,502.3654762,4.135671068,100.4730952,,34.35287148,134.8259667,515.2930723,,,,,,,,,
base,2020,7703,3992.971433,853.3031974,4.679428655,213.3257993,,83.34092335,296.6667227,1250.11385,,,,,,,,,
base,2020,7704,0,0,,0,,0,0,0,,,,,,,,,
base,2020,7711,1650,453.4339412,3.638898305,113.3584853,,29.33456377,142.6930491,440.0184566,,,,,,,,,
base,2020,7712,1262.301253,240,5.259588553,60,,31.52441138,91.52441138,472.8661708,,,,,,,,,
base,2020,7721,4297.076923,810.7692308,5.3,202.6923077,,139.684113,342.3764207,2095.261695,409.1433368,,,,,,,,
base,2020,7731,1459.253439,265.318807,5.5,66.32970175,,36.44304845,102.7727502,546.6457268,,,,,,,,,
base,2020,7801,7248.892407,1035.556058,7,207.1112116,,236.6948294,443.806041,3550.422441,663.4767186,,,,,,,,
base,2020,7802,3465,630,5.5,210,625,91.12877706,926.1287771,1366.931656,,,,,,,,,
base,2020,7811,5615.446141,1276.237759,4.4,255.2475519,,127.258097,382.5056488,1908.871454,,,,,,,,,
base,2020,7821,1440.551612,342.988479,4.2,85.74711974,,30.51694862,116.2640684,457.7542293,,,,,,,,,
base,2020,7822,4665.245379,1036.721195,4.5,259.1802988,,112.9959433,372.1762421,1694.939149,,,,,,,,,
base,2020,7823,1492.127928,276.3199867,5.4,69.07999668,,36.00801782,105.0880145,540.1202674,,,,,,,,,
base,2020,7824,2642.429281,498.5715625,5.3,124.6428906,,68.82451436,193.467405,1032.367715,,,,,,,,,
base,2020,7825,,,,,50,,50,,,,,,,,,,
base,2020,7826,779.5635937,222.7324554,3.5,74.24415178,,15.16817539,89.41232718,227.5226309,,,,,,,,,
base,2020,7831,5065.089393,993.1547829,5.1,198.6309566,550,126.1137911,874.7447477,1891.706866,,,,,,,,,
base,2020,7841,2166.869354,492.4703078,4.4,123.117577,,57.70311372,180.8206907,865.5467059,,,,,,,,,
base,2020,7851,2484.332298,443.6307675,5.6,110.9076919,,59.25125862,170.1589505,888.7688793,,,,,,,,,
base,2020,7911,29062.10954,,,,,,,,,,,,,,,,
base,2020,7912,7315.982437,,,,,,,,,,,,,,,,
base,2020,7913,14026.50426,,,,,,,,,,,,,,,,
base,2020,7921,18488.86192,,,,,,,,,,,,,,,,
base,2020,7922,33739.56159,,,,,,,,,,,,,,,,
base,2020,7930,2431.691363,,,,,,,,,,,,,,,,
base,2020,7931,2918.029635,,,,,,,,,,,,,,,,
base,2020,7932,2918.029635,,,,,,,,,,,,,,,,
base,2020,7933,2918.029635,,,,,,,,,,,,,,,,
base,2020,7934,2431.691363,,,,,,,,,,,,,,,,
base,2020,7935,2918.029635,,,,,,,,,,,,,,,,
base,2020,7936,2431.691363,,,,,,,,,,,,,,,,
base,2020,7937,2918.029635,,,,,,,,,,,,,,,,
base,2020,7938,2431.691363,,,,,,,,,,,,,,,,
base,2020,7939,2431.691363,,,,,,,,,,,,,,,,
base,2020,7940,2918.029635,,,,,,,,,,,,,,,,
base,2020,7941,2918.029635,,,,,,,,,,,,,,,,
base,2020,7942,2918.029635,,,,,,,,,,,,,,,,
base,2020,7943,6079.228407,,,,,,,,,,,,,,,,
base,2020,7944,2918.029635,,,,,,,,,,,,,,,,
base,2020,7945,2918.029635,,,,,,,,,,,,,,,,
base,2020,7946,2918.029635,,,,,,,,,,,,,,,,
base,2020,7947,2431.691363,,,,,,,,,,,,,,,,
base,2020,7948,2918.029635,,,,,,,,,,,,,,,,
base,2020,7949,2918.029635,,,,,,,,,,,,,,,,
base,2020,7950,2431.691363,,,,,,,,,,,,,,,,
base,2020,7951,2431.691363,,,,,,,,,,,,,,,,
base,2020,7952,2918.029635,,,,,,,,,,,,,,,,
base,2020,7953,2918.029635,,,,,,,,,,,,,,,,
base,2020,7954,2918.029635,,,,,,,,,,,,,,,,
base,2020,7955,2918.029635,,,,,,,,,,,,,,,,
base,2020,7956,2918.029635,,,,,,,,,,,,,,,,
base,2020,7957,2918.029635,,,,,,,,,,,,,,,,
base,2020,7958,4863.382725,,,,,,,,,,,,,,,,
base,2020,7961,2918.029635,,,,,,,,,,,,,,,,
base,2020,7962,2918.029635,,,,,,,,,,,,,,,,
base,2020,7963,2918.029635,,,,,,,,,,,,,,,,
base,2020,7964,2918.029635,,,,,,,,,,,,,,,,
base,2020,7965,6079.228407,,,,,,,,,,,,,,,,
base,2020,7966,6079.228407,,,,,,,,,,,,,,,,
base,2020,7967,6079.228407,,,,,,,,,,,,,,,,
base,2020,7968,2918.029635,,,,,,,,,,,,,,,,
base,2020,7969,2918.029635,,,,,,,,,,,,,,,,
base,2020,8101,6943.948577,1262.536105,5.5,315.6340262,,164.4017736,480.0357999,2466.026605,642.8026698,,,,,,,,
base,2020,8111,1012.472291,194.7062099,5.2,38.94124198,,30.63762497,69.57886695,459.5643745,,,,,,,,,
base,2020,8121,974.0531278,180.3802089,5.4,36.07604177,,26.63145256,62.70749433,399.4717884,,,,,,,,,
base,2020,8131,407.4854575,81.4970915,5,16.2994183,,13.86915373,30.16857203,208.0373059,,,,,,,,,
base,2020,8141,2093.913543,455.1985963,4.6,91.03971927,,56.07457765,147.1142969,841.1186648,,,,,,,,,
base,2020,8142,2732.616395,479.4063851,5.7,119.8515963,,68.04221485,187.8938111,1020.633223,,,,,,,,,
base,2020,8143,1322.977855,249.6184633,5.3,62.40461582,250,31.29312976,343.6977456,469.3969464,,,,,,,,,
base,2020,8144,633.7269114,117.3568354,5.4,29.33920886,,18.55723529,47.89644416,278.3585294,,,,,,,,,
base,2020,8211,40041.18682,,,,,,,,,,,,,,,,
base,2020,8212,28400.49153,,,,,,,,,,,,,,,,
base,2020,8221,38233.09342,,,,,,,,,,,,,,,,
base,2020,8222,38741.17439,,,,,,,,,,,,,,,,
base,2020,8223,50172.99635,,,,,,,,,,,,,,,,
base,2020,8224,61219.23006,,,,,,,,,,,,,,,,
base,2020,8225,1448.258876,,,,,,,,,,,,,,,,
base,2020,8230,12195.62996,,,,,,,,,,,,,,,,
base,2020,8231,12195.62996,,,,,,,,,,,,,,,,
base,2020,8232,6097.814981,,,,,,,,,,,,,,,,
base,2020,8233,12195.62996,,,,,,,,,,,,,,,,
base,2020,8234,12195.62996,,,,,,,,,,,,,,,,
base,2020,8235,,,,,,,0,,,,,,,,,,
base,2020,8236,12195.62996,,,,,,,,,,,,,,,,
base,2020,8237,6097.814981,,,,,,,,,,,,,,,,
base,2020,8240,6097.814981,,,,,,,,,,,,,,,,
base,2020,8241,12195.62996,,,,,,,,,,,,,,,,
base,2020,8242,6097.814981,,,,,,,,,,,,,,,,
base,2020,8243,12195.62996,,,,,,,,,,,,,,,,
base,2020,8244,12195.62996,,,,,,,,,,,,,,,,
base,2020,8245,6097.814981,,,,,,,,,,,,,,,,
base,2020,8246,12195.62996,,,,,,,,,,,,,,,,
base,2020,8247,6097.814981,,,,,,,,,,,,,,,,
base,2020,8248,0,,,,,,,,,,,,,,,,
base,2020,8249,12195.62996,,,,,,,,,,,,,,,,
base,2020,8250,12195.62996,,,,,,,,,,,,,,,,
base,2020,8251,12195.62996,,,,,,,,,,,,,,,,
base,2020,8252,12195.62996,,,,,,,,,,,,,,,,
base,2020,8253,12195.62996,,,,,,,,,,,,,,,,
base,2020,8254,12195.62996,,,,,,,,,,,,,,,,
base,2020,8255,12195.62996,,,,,,,,,,,,,,,,
base,2020,8256,12195.62996,,,,,,,,,,,,,,,,
base,2020,8261,52360.04649,,,,,,,,,,,,,,,,
base,2020,8262,50562.75882,,,,,,,,,,,,,,,,
base,2020,8271,148866.7509,,,,,,,,,,,,,,,,
base,2020,8311,4464,1240,3.6,,,,348.8039609,320.6951165,0,,,,,,,,
base,2020,8312,5694.9,1350,4.218444444,,,,462.1861476,648.1384451,0,,,,,,,,
base,2020,8313,1753.2,487,3.6,,,,113.06616,0,0,,,,,,,,
base,2020,8314,,,,,,,,,,,,,,,,,
base,2020,8401,2386.8,663,3.6,,,,1784.941667,3385.1,,,,,,,,,
base,2020,8402,1303.2,362,3.6,,,,555.5,15.6,,,,,,,,,
base,2020,8403,2195.3,757,2.9,,,,187.8916667,296.8,,,,,,,,,
base,2020,8404,0,0,,,,,412.5,0,,,,,,,,,
base,2020,8405,1478.4,448,3.3,,,,80.75,106.6,,,,,,,,,
base,2020,8406,2748.9,833,3.3,,,,368.9916667,1170.6,,,,,,,,,
base,2020,8407,1965.1,457,4.3,,,,148.075,110.5,,,,,,,,,
base,2020,8408,2949.8,686,4.3,,,,247.75,92.3,,,,,,,,,
base,2020,8409,0,0,3.7,,,,37.2,488.1,,,,,,,,,
base,2020,8410,8618.5,1567,5.5,,,,462.875,2693.5,554.9520178,,,,,,,,
base,2020,8411,4680,585,8,,,,268.425,1923,331.1746807,,,,,,,,
base,2020,8412,8495.2,1148,7.4,,,,654.6333333,5509.4,700.64874,,,,,,,,
base,2020,8413,833,238,3.5,,,,123.1106092,93.38615226,0,,,,,,,,
base,2020,8414,3411.4,922,3.7,,,,228.9833333,334.1,,,,,,,,,
base,2020,8415,5000,1000,5,,,,337,1379.6,,,,,,,,,
base,2020,8416,3783,1261,3,,,,297.025,1068.6,,,,,,,,,
base,2020,8417,3109.3,527,5.9,,,,114.925,75.4,,,,,,,,,
base,2020,8421,0,0,,,,,506.88,0,,,,,,,,,
base,2020,8422,0,0,,,,,0,0,,,,,,,,,
base,2020,8423,0,0,,,,,2933.7,0,,,,,,,,,
base,2020,8431,0,0,,,,,900,0,,,,,,,,,
base,2020,8432,0,0,,,,,1200,0,,,,,,,,,
base,2020,8433,0,0,,,,,0,0,,,,,,,,,
base,2020,8434,0,0,,,,,400,0,,,,,,,,,
base,2020,8435,0,0,,,,,200,0,,,,,,,,,
base,2020,8436,0,0,,,,,0,0,,,,,,,,,
base,2020,8437,0,0,,,,,0,0,,,,,,,,,
base,2020,8438,672.6,177,3.8,,,,51.26365037,135.7362958,37,,,,,,,,
base,2020,8441,4920.6,834,5.9,,,,293.45,1603.6,281.5813193,,,,,,,,
base,2020,8442,8190,1300,6.3,,,,660.1,2470.8,452.9157423,,,,,,,,
base,2020,8443,7560,1200,6.3,,,,553.1333333,2131.4,490.0221412,,,,,,,,
base,2020,8444,0,0,,,,,0,0,0,,,,,,,,
base,2020,8445,0,0,,,,,0,0,0,,,,,,,,
base,2020,8446,0,0,,,,,0,0,0,,,,,,,,
base,2020,8447,0,0,,,,,0,0,0,,,,,,,,
base,2020,8448,0,0,,,,,0,0,0,,,,,,,,
base,2020,8449,3655,850,4.3,,,,266,1426.261394,357.3819916,,,,,,,,
base,2020,8451,8555,1450,5.9,,,,475.5166667,1932.7,,,,,,,,,
base,2020,8452,5150.7,873,5.9,,,,555.525,3950,,,,,,,,,
base,2020,8453,3439.7,583,5.9,,,,509.675,3821.8,,,,,,,,,
base,2020,8454,5044.5,855,5.9,,,,324.075,1007.7,,,,,,,,,
base,2020,8455,5128.2,814,6.3,,,,866.55,2881.8,391.1848634,,,,,,,,
base,2020,8456,0,0,4.5,,,,0,0,,,,,,,,,
base,2020,8457,4505,850,5.3,,,,342.5,421.2,343.6464665,,,,,,,,
base,2020,8458,3975,750,5.3,,,,260.8333333,2002.7,303.2174705,,,,,,,,
base,2020,8459,5178.1,977,5.3,,,,317.5833333,1025,394.9912916,,,,,,,,
base,2020,8461,0,0,,,,,0,0,0,,,,,,,,
base,2020,8462,0,0,4.3,,,,0,0,0,,,,,,,,
base,2020,8463,0,0,,,,,0,0,0,,,,,,,,
base,2020,8464,0,0,,,,,0,0,0,,,,,,,,
base,2020,8465,0,0,,,,,0,0,0,,,,,,,,
base,2020,8466,0,0,,,,,0,0,0,,,,,,,,
base,2020,8467,0,0,,,,,0,0,,,,,,,,,
base,2020,8471,2743.4,638,4.3,,,,159.5,0,268.2467184,,,,,,,,
base,2020,8472,4773,1110,4.3,,,,407.5,507.6,320.6726075,,,,,,,,
base,2020,8473,0,0,,,,,0,0,0,,,,,,,,
base,2020,8474,0,0,,,,,0,0,0,,,,,,,,
base,2020,8475,0,0,,,,,0,0,0,,,,,,,,
base,2020,8476,0,0,,,,,0,0,0,,,,,,,,
base,2020,8477,0,0,,,,,0,0,0,,,,,,,,
base,2020,8481,0,0,,,,,0,0,0,,,,,,,,
base,2020,8482,0,0,,,,,0,0,0,,,,,,,,
base,2020,8483,0,0,,,,,0,0,0,,,,,,,,
base,2020,8484,0,0,,,,,0,0,0,,,,,,,,
base,2020,8485,0,0,,,,,0,1140,,,,,,,,,
base,2020,8501,2228.4,619,3.6,,,,285.4357687,397.0710867,0,,,,,,,,
base,2020,8502,2489,655,3.8,,,,449.0504,118,0,,,,,,,,
base,2020,8503,0,,,,,,1245,,,,,,,,,,
base,2020,8504,0,0,,,,,2527.5,,,,,,,,,,
base,2020,8505,819,234,3.5,,,,263.0708,535,0,,,,,,,,
base,2020,8506,0,,,,,,510,,,,,,,,,,
base,2020,8507,2135.1,647,3.3,,,,564.76496,1510,17,,,,,,,,
base,2020,8508,4392.5,1255,3.5,,,,442.6380354,651.1844234,0,,,,,,,,
base,2020,8511,2800.284512,560.0569024,5,140.0142256,250,79.47302757,469.4872532,1192.095413,,,,,,,,,
base,2020,8512,0,0,,,,,0,0,0,,,,,,,,
base,2020,8513,5270,1020,5.166666667,,,,518.54,1928,0,,,,,,,,
base,2020,8601,1266.156776,582.8055863,2.172519973,,,,994.4406267,401.8330171,0,,,,,,,,
base,2020,8602,3563.894731,1015.714286,3.508757119,,,,485.4804265,0,0,,,,,,,,
base,2020,8603,4477.025212,1270.5,3.523829368,,,,476.2105601,1516,0,,,,,,,,
base,2020,8604,3286.894372,931.5789474,3.528304693,,,,397.0499325,723.7486986,0,,,,,,,,
base,2020,8605,6758.170733,1855.555556,3.64212794,,,,737.4172528,1854,0,,,,,,,,
base,2020,8606,4966.939359,1257.5,3.949852373,,,,534.4225061,1067,0,,,,,,,,
base,2020,8611,8795.527689,2546.85514,3.453485654,,,,379.2499567,2124,0,,,,,,,,
base,2020,8612,7073.072611,2063.793103,3.427219811,,,,492.5413785,2136.5,118,,,,,,,,
base,2020,8613,10383.15595,2402.595506,4.321641294,,,,772.8753294,3557,0,,,,,,,,
base,2020,8614,0,0,,0,,0,0,,0,,,,,,,,
base,2020,8615,,,,,,,,,,,,,,,,,
base,2020,8621,5265.936575,1212.255319,4.343917071,,,,238.5224644,3878,26,,,,,,,,
base,2020,8622,7066,1647,4.290224651,,,,282.5965058,1621.176611,0,,,,,,,,
base,2020,8623,0,0,,,,,0,0,0,,,,,,,,
base,2020,8624,0,0,,0,,0,0,0,0,,,,,,,,
base,2020,8625,0,0,3,0,,0,149.2904254,,0,,,,,,,,
base,2020,8626,10245,3061.445783,3.346458087,,,,266.52,2538,0,,,,,,,,
base,2020,8631,2606.569314,851.4285714,3.061406912,,,,313.320807,464.4454467,0,,,,,,,,
base,2020,8632,3131.680425,883.9090909,3.54298927,,,,675.5846105,2797,0,,,,,,,,
base,2020,8633,2990.051707,788.502303,3.792064647,,,,310.9793492,550,0,,,,,,,,
base,2020,8641,8668.571429,2114.285714,4.1,,,,420,1555.55116,0,,,,,,,,
base,2020,8642,0,0,,,,,0,0,0,,,,,,,,
base,2020,8651,2620.123703,748.6067724,3.5,187.1516931,,49.03102817,236.1827213,735.4654225,,,,,,,,,
base,2020,8652,0,0,,,,,932.2,0,0,,,,,,,,
base,2020,8653,513.9082305,180,2.855045725,,,,36.91957265,290,0,,,,,,,,
base,2020,8661,17647.224,2384.76,7.4,596.19,,579.6080688,1175.798069,8694.121032,1763.367764,,,,,,,,
base,2020,8662,18409.164,2592.84,7.1,648.21,,662.5000142,1310.710014,9937.500214,1620.530427,,,,,,,,
base,2020,8663,8712.9,1383,6.3,345.75,,261.387,607.137,3920.805,784.161,,,,,,,,
base,2020,8664,7395,1275,5.8,318.75,,221.85,540.6,3327.75,665.55,,,,,,,,
base,2020,8665,0,0,,0,,0,350,0,0,,,,,,,,
base,2020,8666,17040,2400,7.1,600,,655.7089536,1255.708954,9835.634305,1268.475008,,,,,,,,
base,2020,8671,700,130,5.384615385,43.33333333,,20.6480447,63.98137803,309.7206704,76.4702895,,,,,,,,
base,2020,8672,0,,,,250,,250,,,,,,,,,,
base,2020,8673,2826.467334,576.8300682,4.9,144.2075171,,45.27942722,189.4869443,679.1914083,,,,,,,,,
base,2020,8674,2665.638311,451.8031035,5.9,112.9507759,,66.50441207,179.455188,997.5661811,300.5337346,,,,,,,,
base,2020,8681,0,0,,,,,52.3,0,0,,,,,,,,
base,2020,8682,0,0,,,,,523,0,0,,,,,,,,
base,2020,8683,0,0,,,,,0,0,0,,,,,,,,
base,2020,8684,0,0,,,,,836.8,0,0,,,,,,,,
base,2020,8685,0,0,,,,,,,,,,,,,,,
base,2020,8691,7017.176046,1253.067151,5.6,250.6134302,,199.0432951,449.6567253,2985.649426,,,,,,,,,
base,2020,8692,4159.275793,848.8317945,4.9,169.7663589,,94.33089561,264.0972545,1414.963434,,,,,,,,,
base,2020,8693,2356.03156,406.212338,5.8,135.4041127,,59.54940634,194.953519,893.2410951,,,,,,,,,
base,2020,8694,5434.19616,1293.856229,4.2,258.7712457,,108.0137757,366.7850214,1620.206635,,,,,,,,,
base,2020,8711,18455.19725,0,,,,,,,,,,,,,,,
base,2020,8712,29774.40974,0,,,,,,,,,,,,,,,
base,2020,8721,34704.9264,0,,,,,,,,,,,,,,,
base,2020,8722,13100.53513,0,,,,,,,,,,,,,,,
base,2020,8723,0,0,,,,,,,,,,,,,,,
base,2020,8724,22217.2818,0,,,,,,,,,,,,,,,
base,2020,8731,21427.93905,0,,,,,,,,,,,,,,,
base,2020,8732,33798.70798,0,,,,,,,,,,,,,,,
base,2020,8741,27938.48629,0,,,,,,,,,,,,,,,
base,2020,8742,12928.03722,0,,,,,,,,,,,,,,,
base,2020,8743,6997.133548,0,,,,,,,,,,,,,,,
base,2020,8744,6897.174497,0,,,,,,,,,,,,,,,
base,2020,8745,6497.338294,0,,,,,,,,,,,,,,,
base,2020,8810,4132.362127,779.6909673,5.3,155.9381935,,114.4302873,270.3684808,1716.45431,,,,,,,,,
base,2020,8811,0,,,,7875,,7875,,,,,,,,,,
base,2020,8812,5131.842265,950.3411602,5.4,190.068232,,125.799674,315.867906,1886.99511,,,,,,,,,
base,2020,8813,3395.314028,640.6252883,5.3,128.1250577,,86.25716826,214.3822259,1293.857524,,,,,,,,,
base,2020,8814,8839.033051,1667.742085,5.3,333.548417,,186.6195846,520.1680016,2799.293769,,,,,,,,,
base,2020,8815,4101.800166,640.906276,6.4,213.6354253,,109.2513124,322.8867377,1638.769686,438.1854799,,,,,,,,
base,2020,8821,0,0,3.7,0,,0,0,0,,,,,,,,,
base,2020,8822,12395,3350,3.7,670,,196.5613062,866.5613062,2948.419593,,,,,,,,,
base,2020,8823,0,0,3.7,0,,0,0,0,,,,,,,,,
base,2020,8824,9435,2550,3.7,510,,112.6438411,622.6438411,1689.657617,,,,,,,,,
base,2020,8825,0,0,3.7,,1612.5,0,1612.5,0,,15750,,,,,,,
base,2020,8831,12503.17827,2551.669035,4.9,510.3338071,,270.1571853,780.4909924,4052.357779,,,,,,,,,
base,2020,8832,8015.296125,2226.471146,3.6,445.2942292,,153.0138336,598.3080627,2295.207503,,,,,,,,,
base,2020,8833,2933.524983,733.3812457,4,244.4604152,,62.38783156,306.8482468,935.8174735,,,,,,,,,
base,2020,8834,9063.094573,2157.87966,4.2,431.575932,,178.6924316,610.2683637,2680.386475,,,,,,,,,
base,2020,8841,4684.32742,883.8353622,5.3,220.9588406,575,115.4173454,911.376186,1731.260181,,,,,,,,,
base,2020,8842,,,,,390,,390,,,,,,,,,,
base,2020,8843,4081.735549,800.3403037,5.1,200.0850759,,104.5888474,304.6739233,1568.832711,,,,,,,,,
base,2020,8851,662.2038885,189.201111,3.5,63.067037,,14.61243272,77.67946972,219.1864908,,,,,,,,,
base,2020,8852,2954.297131,738.5742827,4,,1100,69.83066028,1169.83066,1047.459904,,,,,,,,,
base,2020,8861,2112.016248,570.8152022,3.7,190.2717341,,44.89116843,235.1629025,673.3675265,,,,,,,,,
base,2020,8862,1086.414245,258.6700584,4.2,86.22335279,,21.7282849,107.9516377,325.9242735,,,,,,,,,
base,2020,8863,945.0644387,196.8884247,4.8,65.62947491,,24.4241337,90.05360861,366.3620055,,,,,,,,,
base,2020,8864,2696.067639,626.9924741,4.3,208.9974914,,68.9072872,277.9047786,1033.609308,,,,,,,,,
base,2020,8871,7075.081368,1088.474057,6.5,217.6948113,,199.4938243,417.1886356,2992.407364,,,,,,,,,
base,2020,8881,561.9649179,104.0675774,5.4,34.68919246,,12.76859088,47.45778334,191.5288632,,,,,,,,,
base,2020,8882,11644.92545,2007.745768,5.8,401.5491536,,337.5627788,739.1119324,5063.441682,,,,,,,,,
base,2020,8911,5166.133368,,,,,,,,,,,,,,,,
base,2020,8912,38658.9306,,,,,,,,,,,,,,,,
base,2020,8913,6559.247984,,,,,,,,,,,,,,,,
base,2020,8914,3947.158079,,,,,,,,,,,,,,,,
base,2020,8921,6665.18454,,,,,,,,,,,,,,,,
base,2020,8922,16946.35547,,,,,,,,,,,,,,,,
base,2020,8923,10239.24991,,,,,,,,,,,,,,,,
base,2020,8924,12461.72276,,,,,,,,,,,,,,,,
base,2020,8931,13622.10579,,,,,,,,,,,,,,,,
base,2020,8932,26561.09713,,,,,,,,,,,,,,,,
base,2020,8941,16664.5483,,,,,,,,,,,,,,,,
base,2020,8942,22885.97967,,,,,,,,,,,,,,,,
base,2020,8943,15553.57841,,,,,,,,,,,,,,,,
base,2020,8944,53956.21415,,,,,,,,,,,,,,,,
base,2020,8951,6043.292347,,,,,,,,,,,,,,,,
base,2020,8952,63543.44159,,,,,,,,,,,,,,,,
base,2020,8953,51345.07318,,,,,,,,,,,,,,,,
base,2020,8954,228553.4641,,,,,,,,,,,,,,,,
base,2020,8955,14208.54349,,,,,,,,,,,,,,,,
base,2020,8956,14788.48404,,,,,,,,,,,,,,,,
base,2020,8957,19107.46845,,,,,,,,,,,,,,,,
base,2020,8961,11257.76224,,,,,,,,,,,,,,,,
base,2020,8962,10185.59441,,,,,,,,,,,,,,,,
base,2020,8963,92721.94889,,,,,,,,,,,,,,,,
base,2020,8964,24878.57827,,,,,,,,,,,,,,,,
base,2020,8965,60187.35088,,,,,,,,,,,,,,,,
